Frame#	acq_t_s	NumEvent	Flux	UnixT	E_mean	SumE	Epx_mean	Dose_clu_pGy	Dose_pGy	DR_pGy_s	DR_uGy_h	Long	Lat	Alt	Year	Month	Day	Hour	Min	Sec
[#]	[s]	[#]	[#/cm2/s]	[s]	[keV]	[keV]	[keV/px]	[pGy/clu]	[pGy/f]	[pGy/s]	[uGy/h]	[deg]	[deg]	[km]	[YYYY]	[MM]	[DD]	[hh]	[mm]	[ss]
366250	25.0	4	0.081	1711173418.419	41.6	166.6	26.8	29.2	116.9	4.676	0.017	-94.736	20.289	610.936	2024	3	23	5	56	58
366282	25.0	6	0.121	1711174122.419	51.9	311.1	39.1	36.4	218.3	8.732	0.031	-95.023	-24.215	614.583	2024	3	23	6	8	42
366285	25.0	1	0.02	1711174186.419	18.1	18.1	18.1	12.7	12.7	0.508	0.002	-95.007	-27.919	614.872	2024	3	23	6	9	46
366288	25.0	3	0.061	1711174250.419	68.4	205.3	22.8	48.0	144.1	5.764	0.021	-94.972	-31.623	615.152	2024	3	23	6	10	50
366294	25.0	5	0.101	1711174378.419	51.2	256.2	37.0	36.0	179.8	7.192	0.026	-94.826	-39.026	615.718	2024	3	23	6	12	58
366326	25.0	11	0.222	1711175083.419	38.3	421.2	25.2	26.9	295.6	11.824	0.043	-73.269	-82.78	619.492	2024	3	23	6	24	43
366329	25.0	6	0.121	1711175147.419	24.9	149.4	12.3	17.5	104.8	4.192	0.015	-50.046	-85.713	619.868	2024	3	23	6	25	47
366332	25.0	1	0.02	1711175211.419	8.5	8.5	8.5	6.0	6.0	0.24	0.001	5.593	-86.534	620.24	2024	3	23	6	26	51
366335	25.0	8	0.162	1711175275.419	41.3	330.4	33.7	29.0	231.9	9.276	0.033	43.503	-84.252	620.627	2024	3	23	6	27	55
366338	25.0	8	0.162	1711175339.419	28.3	226.6	18.2	19.9	159.0	6.36	0.023	57.028	-80.975	621.005	2024	3	23	6	28	59
366371	25.0	13	0.263	1711176043.419	47.3	614.4	26.6	33.2	431.2	17.248	0.062	72.932	-37.12	624.859	2024	3	23	6	40	43
366374	25.0	4	0.081	1711176107.419	25.3	101.3	14.8	17.8	71.1	2.844	0.01	73.003	-33.428	625.012	2024	3	23	6	41	47
366377	25.0	4	0.081	1711176171.419	22.9	91.5	18.5	16.0	64.2	2.568	0.009	73.048	-29.736	625.112	2024	3	23	6	42	51
366380	25.0	4	0.081	1711176235.419	40.7	162.7	19.3	28.6	114.2	4.568	0.016	73.072	-26.042	625.18	2024	3	23	6	43	55
366383	25.0	2	0.04	1711176299.419	39.3	78.6	15.0	27.6	55.2	2.208	0.008	73.078	-22.348	625.197	2024	3	23	6	44	59
366416	25.0	1	0.02	1711177003.42	5.9	5.9	5.9	4.1	4.1	0.164	0.001	72.778	22.014	621.555	2024	3	23	6	56	43
366422	25.0	5	0.101	1711177131.42	56.6	283.2	24.7	39.8	198.8	7.952	0.029	72.806	29.41	620.359	2024	3	23	6	58	51
366425	25.0	3	0.061	1711177195.42	66.2	198.7	35.9	46.5	139.4	5.576	0.02	72.85	33.108	619.722	2024	3	23	6	59	55
366428	25.0	2	0.04	1711177259.42	54.2	108.3	18.1	38.0	76.0	3.04	0.011	72.918	36.805	619.06	2024	3	23	7	0	59
366461	25.0	9	0.182	1711177963.419	45.8	411.9	28.2	32.1	289.1	11.564	0.042	88.355	80.777	611.516	2024	3	23	7	12	43
366464	25.0	9	0.182	1711178027.419	31.9	286.8	19.2	22.4	201.3	8.052	0.029	101.23	84.086	611.055	2024	3	23	7	13	47
366467	25.0	10	0.202	1711178091.419	44.7	447.1	26.8	31.4	313.8	12.552	0.045	137.277	86.475	610.644	2024	3	23	7	14	51
366470	19.487	11	0.285	1711178155.419	34.7	381.7	22.1	24.4	267.9	13.748	0.049	-166.01	85.827	610.283	2024	3	23	7	15	55
366473	25.0	3	0.061	1711178219.419	15.8	47.3	11.2	11.1	33.2	1.328	0.005	-141.489	82.933	609.969	2024	3	23	7	16	59
366505	25.0	20	0.404	1711178924.419	38.0	760.0	27.4	26.7	533.4	21.336	0.077	-119.299	39.094	609.709	2024	3	23	7	28	44
366508	25.0	7	0.141	1711178988.419	30.8	215.3	26.4	21.6	151.1	6.044	0.022	-119.21	35.387	609.923	2024	3	23	7	29	48
366511	25.0	2	0.04	1711179052.419	36.7	73.4	36.7	25.8	51.5	2.06	0.007	-119.151	31.68	610.159	2024	3	23	7	30	52
366514	25.0	6	0.121	1711179116.419	31.6	189.6	24.9	22.2	133.1	5.324	0.019	-119.115	27.971	610.425	2024	3	23	7	31	56
366517	25.0	4	0.081	1711179180.419	68.9	275.6	40.9	48.4	193.4	7.736	0.028	-119.099	24.262	610.702	2024	3	23	7	33	0
366553	25.0	4	0.081	1711179884.419	26.0	104.2	15.3	18.3	73.1	2.924	0.011	-119.386	-20.245	614.339	2024	3	23	7	44	44
366559	25.0	4	0.081	1711180012.42	59.3	237.3	42.2	41.6	166.5	6.66	0.024	-119.372	-27.656	614.905	2024	3	23	7	46	52
366562	25.0	1	0.02	1711180076.42	14.1	14.1	14.1	9.9	9.9	0.396	0.001	-119.339	-31.359	615.189	2024	3	23	7	47	56
366565	25.0	5	0.101	1711180140.419	83.4	417.0	41.2	58.5	292.7	11.708	0.042	-119.283	-35.062	615.464	2024	3	23	7	49	0
366598	25.0	35	0.707	1711180844.42	46.1	1612.5	28.9	32.3	1131.7	45.268	0.163	-107.084	-79.105	619.101	2024	3	23	8	0	44
366601	25.0	15	0.303	1711180908.419	39.0	584.8	20.8	27.4	410.4	16.416	0.059	-98.559	-82.545	619.461	2024	3	23	8	1	48
366604	20.873	26	0.629	1711180972.419	35.8	929.9	25.3	25.1	652.6	31.265	0.113	-77.034	-85.542	619.823	2024	3	23	8	2	52
366607	25.0	20	0.404	1711181036.42	33.5	670.3	23.2	23.5	470.4	18.816	0.068	-23.019	-86.601	620.196	2024	3	23	8	3	56
366610	23.903	18	0.38	1711181100.42	48.0	863.2	26.1	33.7	605.8	25.344	0.091	17.582	-84.466	620.565	2024	3	23	8	5	0
366643	25.0	15	0.303	1711181804.419	30.7	459.9	18.1	21.5	322.8	12.912	0.046	48.457	-41.073	624.574	2024	3	23	8	16	44
366646	25.0	10	0.202	1711181868.419	32.0	319.6	18.9	22.4	224.3	8.972	0.032	48.564	-37.382	624.769	2024	3	23	8	17	48
366649	25.0	6	0.121	1711181932.42	35.0	210.2	25.8	24.6	147.5	5.9	0.021	48.637	-33.691	624.913	2024	3	23	8	18	52
366655	25.0	2	0.04	1711182060.419	35.2	70.4	21.6	24.7	49.4	1.976	0.007	48.708	-26.305	625.091	2024	3	23	8	21	0
366688	25.0	4	0.081	1711182765.419	17.8	71.0	14.5	12.4	49.8	1.992	0.007	48.424	18.054	622.041	2024	3	23	8	32	45
366694	25.0	3	0.061	1711182893.419	71.9	215.6	47.0	50.4	151.3	6.052	0.022	48.42	25.451	620.906	2024	3	23	8	34	53
366697	25.0	1	0.02	1711182957.419	158.9	158.9	53.0	111.5	111.5	4.46	0.016	48.442	29.149	620.291	2024	3	23	8	35	57
366700	25.0	1	0.02	1711183021.419	43.6	43.6	14.5	30.6	30.6	1.224	0.004	48.483	32.847	619.652	2024	3	23	8	37	1
366733	25.0	8	0.162	1711183725.419	27.2	217.7	17.3	19.1	152.8	6.112	0.022	57.87	76.996	611.931	2024	3	23	8	48	45
366736	25.0	7	0.141	1711183789.419	37.6	263.1	21.5	26.4	184.6	7.384	0.027	63.433	80.535	611.443	2024	3	23	8	49	49
366739	25.0	9	0.182	1711183853.419	61.6	554.3	30.3	43.2	389.0	15.56	0.056	75.509	83.87	610.984	2024	3	23	8	50	53
366742	25.0	11	0.222	1711183917.419	60.3	663.0	27.9	42.3	465.3	18.612	0.067	109.045	86.38	610.576	2024	3	23	8	51	57
366745	25.0	12	0.242	1711183981.419	45.6	547.7	27.3	32.0	384.4	15.376	0.055	166.704	85.98	610.205	2024	3	23	8	53	1
366777	25.0	13	0.263	1711184685.419	26.0	337.8	20.8	18.2	237.1	9.484	0.034	-143.797	43.058	609.453	2024	3	23	9	4	45
366780	25.0	2	0.04	1711184749.419	12.7	25.3	12.7	8.9	17.8	0.712	0.003	-143.667	39.353	609.645	2024	3	23	9	5	49
366783	25.0	6	0.121	1711184813.419	51.9	311.4	24.8	36.4	218.5	8.74	0.031	-143.576	35.646	609.865	2024	3	23	9	6	53
366786	25.0	1	0.02	1711184877.419	7.7	7.7	7.7	5.4	5.4	0.216	0.001	-143.515	31.938	610.105	2024	3	23	9	7	57
366822	25.0	1	0.02	1711185645.419	5.1	5.1	5.1	3.6	3.6	0.144	0.001	-143.735	-16.281	614.03	2024	3	23	9	20	45
366825	25.0	3	0.061	1711185709.419	34.8	104.3	30.4	24.4	73.2	2.928	0.011	-143.748	-19.987	614.325	2024	3	23	9	21	49
366831	25.0	2	0.04	1711185837.419	22.5	45.0	14.2	15.8	31.6	1.264	0.005	-143.736	-27.398	614.898	2024	3	23	9	23	57
366834	25.0	3	0.061	1711185901.419	20.1	60.2	13.6	14.1	42.2	1.688	0.006	-143.705	-31.102	615.18	2024	3	23	9	25	1
366870	25.0	11	0.222	1711186670.419	33.2	364.9	21.1	23.3	256.1	10.244	0.037	-131.847	-78.86	619.092	2024	3	23	9	37	50
366873	15.437	9	0.294	1711186734.419	78.6	707.0	43.3	55.1	496.2	32.144	0.116	-123.777	-82.314	619.452	2024	3	23	9	38	54
366876	25.0	10	0.202	1711186798.419	54.1	540.6	21.7	37.9	379.4	15.176	0.055	-103.776	-85.368	619.808	2024	3	23	9	39	58
366909	25.0	14	0.283	1711187502.42	32.5	455.6	24.4	22.8	319.7	12.788	0.046	23.728	-48.707	624.075	2024	3	23	9	51	42
366912	25.0	13	0.263	1711187566.419	49.3	640.9	33.8	34.6	449.8	17.992	0.065	23.936	-45.02	624.332	2024	3	23	9	52	46
366915	25.0	11	0.222	1711187630.42	32.2	354.7	21.6	22.6	248.9	9.956	0.036	24.089	-41.33	624.557	2024	3	23	9	53	50
366918	25.0	17	0.343	1711187694.42	42.8	727.4	33.5	30.0	510.5	20.42	0.074	24.198	-37.64	624.75	2024	3	23	9	54	54
366921	25.0	13	0.263	1711187758.42	22.6	293.6	16.7	15.9	206.1	8.244	0.03	24.273	-33.949	624.907	2024	3	23	9	55	58
366954	25.0	7	0.141	1711188462.419	39.2	274.7	16.4	27.5	192.8	7.712	0.028	24.108	10.4	623.036	2024	3	23	10	7	42
366957	25.0	3	0.061	1711188526.419	33.7	101.1	33.7	23.7	71.0	2.84	0.01	24.082	14.098	622.566	2024	3	23	10	8	46
366960	25.0	1	0.02	1711188590.42	93.4	93.4	46.7	65.5	65.5	2.62	0.009	24.063	17.796	622.048	2024	3	23	10	9	50
366963	25.0	1	0.02	1711188654.419	7.6	7.6	7.6	5.3	5.3	0.212	0.001	24.054	21.494	621.502	2024	3	23	10	10	54
366966	25.0	3	0.061	1711188718.419	83.9	251.7	37.6	58.9	176.6	7.064	0.025	24.057	25.193	620.912	2024	3	23	10	11	58
366999	4.48	4	0.451	1711189422.419	52.7	210.8	37.3	37.0	147.9	33.013	0.119	28.394	69.48	613.004	2024	3	23	10	23	42
367002	11.392	4	0.177	1711189486.419	46.3	185.2	25.0	32.5	130.0	11.412	0.041	30.254	73.13	612.437	2024	3	23	10	24	46
367005	11.951	6	0.254	1711189550.42	37.2	223.1	22.1	26.1	156.6	13.104	0.047	33.231	76.746	611.895	2024	3	23	10	25	50
367008	17.82	3	0.085	1711189614.419	59.4	178.0	22.6	41.6	124.9	7.009	0.025	38.543	80.294	611.395	2024	3	23	10	26	54
367011	19.461	10	0.26	1711189678.419	41.8	418.2	21.3	29.4	293.5	15.081	0.054	49.889	83.652	610.929	2024	3	23	10	27	58
367044	25.0	2	0.04	1711190383.419	32.3	64.6	20.4	22.6	45.3	1.812	0.007	-168.597	50.721	609.061	2024	3	23	10	39	43
367047	25.0	10	0.202	1711190447.419	40.1	401.2	20.6	28.2	281.6	11.264	0.041	-168.35	47.019	609.189	2024	3	23	10	40	47
367050	25.0	2	0.04	1711190511.42	11.0	22.0	7.4	7.7	15.4	0.616	0.002	-168.168	43.315	609.351	2024	3	23	10	41	51
367053	25.0	7	0.141	1711190575.42	30.1	210.6	22.4	21.1	147.8	5.912	0.021	-168.035	39.609	609.544	2024	3	23	10	42	55
367056	25.0	3	0.061	1711190639.419	68.2	204.7	36.8	47.9	143.7	5.748	0.021	-167.942	35.902	609.762	2024	3	23	10	43	59
367089	25.0	2	0.04	1711191343.42	72.2	144.3	39.2	50.6	101.3	4.052	0.015	-168.045	-8.61	613.355	2024	3	23	10	55	43
367095	25.0	3	0.061	1711191471.419	46.4	139.2	18.5	32.6	97.7	3.908	0.014	-168.096	-16.026	613.962	2024	3	23	10	57	51
367098	25.0	2	0.04	1711191535.42	40.5	80.9	20.2	28.4	56.8	2.272	0.008	-168.109	-19.732	614.267	2024	3	23	10	58	55
367101	25.0	2	0.04	1711191599.42	30.7	61.4	17.9	21.6	43.1	1.724	0.006	-168.111	-23.438	614.56	2024	3	23	10	59	59
367143	6.364	2	0.159	1711192495.419	32.8	65.5	17.7	23.0	46.0	7.228	0.026	-156.582	-78.617	619.093	2024	3	23	11	14	55
367179	25.0	7	0.141	1711193263.419	36.8	257.6	28.5	25.8	180.8	7.232	0.026	-0.934	-52.646	623.829	2024	3	23	11	27	43
367182	25.0	13	0.263	1711193327.419	26.3	341.8	17.3	18.5	239.9	9.596	0.035	-0.648	-48.961	624.119	2024	3	23	11	28	47
367185	25.0	25	0.505	1711193391.419	32.0	799.7	21.9	22.4	561.2	22.448	0.081	-0.436	-45.274	624.38	2024	3	23	11	29	51
367188	25.0	13	0.263	1711193455.419	38.5	500.4	20.4	27.0	351.2	14.048	0.051	-0.28	-41.585	624.611	2024	3	23	11	30	55
367224	25.0	2	0.04	1711194224.419	49.2	98.4	38.2	34.6	69.1	2.764	0.01	-0.219	6.446	623.544	2024	3	23	11	43	44
367227	25.0	1	0.02	1711194288.419	39.4	39.4	19.7	27.7	27.7	1.108	0.004	-0.251	10.144	623.112	2024	3	23	11	44	48
367232	25.0	2	0.04	1711194416.419	46.6	93.1	31.6	32.6	65.3	2.612	0.009	-0.297	17.54	622.118	2024	3	23	11	46	56
367235	25.0	2	0.04	1711194480.419	28.4	56.8	15.7	20.0	39.9	1.596	0.006	-0.307	21.238	621.567	2024	3	23	11	48	0
367268	22.105	1	0.023	1711195184.419	12.4	12.4	12.4	8.7	8.7	0.394	0.001	2.718	65.559	613.612	2024	3	23	11	59	44
367274	9.03	6	0.336	1711195312.419	30.4	182.6	18.5	21.3	128.1	14.186	0.051	5.734	72.878	612.413	2024	3	23	12	1	52
367277	14.51	2	0.07	1711195376.419	29.3	58.6	13.8	20.6	41.1	2.833	0.01	8.607	76.498	611.865	2024	3	23	12	2	56
367280	8.378	5	0.301	1711195440.419	43.3	216.7	21.7	30.4	152.1	18.155	0.065	13.686	80.052	611.349	2024	3	23	12	4	0
367315	25.0	6	0.121	1711196208.419	35.1	210.4	21.8	24.6	147.7	5.908	0.021	167.023	50.975	608.917	2024	3	23	12	16	48
367318	25.0	5	0.101	1711196272.419	56.7	283.3	24.3	39.8	198.8	7.952	0.029	167.275	47.273	609.039	2024	3	23	12	17	52
367321	25.0	3	0.061	1711196336.419	33.4	100.2	18.1	23.4	70.3	2.812	0.01	167.461	43.569	609.201	2024	3	23	12	18	56
367324	25.0	9	0.182	1711196400.419	45.7	411.2	26.0	32.1	288.6	11.544	0.042	167.597	39.863	609.387	2024	3	23	12	20	0
367360	25.0	3	0.061	1711197168.419	42.1	126.4	18.3	29.6	88.7	3.548	0.013	167.596	-8.357	613.248	2024	3	23	12	32	48
367363	25.0	2	0.04	1711197232.42	33.6	67.2	24.4	23.6	47.2	1.888	0.007	167.567	-12.066	613.567	2024	3	23	12	33	52
367366	25.0	2	0.04	1711197296.42	49.9	99.8	33.0	35.0	70.0	2.8	0.01	167.544	-15.773	613.88	2024	3	23	12	34	56
367369	25.0	2	0.04	1711197360.42	8.2	16.4	8.2	5.8	11.5	0.46	0.002	167.53	-19.48	614.184	2024	3	23	12	36	0
367402	15.227	6	0.199	1711198065.42	26.1	156.7	17.2	18.3	110.0	7.224	0.026	170.119	-63.836	617.747	2024	3	23	12	47	45
367408	15.288	13	0.429	1711198193.419	36.9	479.7	25.4	25.9	336.7	22.024	0.079	172.621	-71.16	618.404	2024	3	23	12	49	53
367411	13.482	8	0.3	1711198257.419	43.1	345.0	24.3	30.3	242.1	17.957	0.065	174.9	-74.791	618.757	2024	3	23	12	50	57
367414	6.008	4	0.336	1711198321.42	23.0	92.0	13.6	16.2	64.6	10.752	0.039	178.704	-78.376	619.102	2024	3	23	12	52	1
367447	25.0	20	0.404	1711199025.42	42.8	856.3	27.0	30.0	601.0	24.04	0.087	-25.711	-56.58	623.575	2024	3	23	13	3	45
367450	25.0	30	0.606	1711199089.419	42.3	1269.2	26.1	29.7	890.7	35.628	0.128	-25.318	-52.898	623.888	2024	3	23	13	4	49
367453	25.0	54	1.091	1711199153.419	39.6	2138.7	25.5	27.8	1501.0	60.04	0.216	-25.025	-49.213	624.181	2024	3	23	13	5	53
367459	3.03	13	2.167	1711199281.419	38.9	505.2	28.0	27.3	354.6	117.03	0.421	-24.65	-41.837	624.671	2024	3	23	13	8	1
367495	25.0	3	0.061	1711199985.419	51.9	155.6	51.9	36.4	109.2	4.368	0.016	-24.542	2.494	624.01	2024	3	23	13	19	45
367498	25.0	2	0.04	1711200049.419	11.3	22.5	11.3	7.9	15.8	0.632	0.002	-24.578	6.192	623.625	2024	3	23	13	20	49
367501	25.0	4	0.081	1711200113.42	18.4	73.8	18.4	13.0	51.8	2.072	0.007	-24.61	9.89	623.2	2024	3	23	13	21	53
367504	25.0	2	0.04	1711200177.419	11.3	22.6	7.5	8.0	15.9	0.636	0.002	-24.637	13.588	622.721	2024	3	23	13	22	57
367507	25.0	3	0.061	1711200241.419	37.4	112.2	24.7	26.2	78.7	3.148	0.011	-24.657	17.286	622.208	2024	3	23	13	24	1
367539	20.0	2	0.051	1711200945.419	63.4	126.7	24.8	44.4	88.9	4.445	0.016	-22.541	61.627	614.277	2024	3	23	13	35	45
367542	12.123	2	0.083	1711201009.419	29.7	59.3	16.2	20.8	41.6	3.431	0.012	-21.711	65.306	613.627	2024	3	23	13	36	49
367545	5.613	3	0.27	1711201073.419	82.6	247.8	35.5	58.0	173.9	30.982	0.112	-20.53	68.975	613.01	2024	3	23	13	37	53
367548	4.862	5	0.519	1711201137.419	74.9	374.3	34.0	52.5	262.7	54.031	0.195	-18.777	72.628	612.416	2024	3	23	13	38	57
367551	6.107	3	0.248	1711201201.419	50.6	151.8	26.7	35.5	106.5	17.439	0.063	-16.002	76.251	611.852	2024	3	23	13	40	1
367779	4.035	19	2.378	1711230146.42	31.3	594.1	22.2	21.9	416.9	103.321	0.372	-143.286	66.134	613.442	2024	3	23	21	42	26
367782	5.707	8	0.708	1711230210.421	53.8	430.4	25.1	37.8	302.1	52.935	0.191	-141.896	70.044	612.787	2024	3	23	21	43	30
367785	6.68	5	0.378	1711230274.421	23.8	119.1	16.6	16.7	83.6	12.515	0.045	-139.736	73.932	612.163	2024	3	23	21	44	34
367788	6.771	10	0.746	1711230338.421	50.5	505.3	25.6	35.5	354.6	52.37	0.189	-136.088	77.776	611.575	2024	3	23	21	45	38
367794	2.975	5	0.849	1711230466.42	45.5	227.7	35.3	32.0	159.8	53.714	0.193	-111.417	84.916	610.547	2024	3	23	21	47	46
