Frame#	acq_t_s	NumEvent	Flux	UnixT	E_mean	SumE	Epx_mean	Dose_clu_pGy	Dose_pGy	DR_pGy_s	DR_uGy_h	Long	Lat	Alt	Year	Month	Day	Hour	Min	Sec
[#]	[s]	[#]	[#/cm2/s]	[s]	[keV]	[keV]	[keV/px]	[pGy/clu]	[pGy/f]	[pGy/s]	[uGy/h]	[deg]	[deg]	[km]	[YYYY]	[MM]	[DD]	[hh]	[mm]	[ss]
365980	25.0	12	0.242	1711167465.42	331.5	3977.5	27.8	232.6	2791.4	111.656	0.402	-70.386	27.446	610.197	2024	3	23	4	17	45
365983	25.0	10	0.202	1711167528.52	547.5	5475.1	24.5	384.2	3842.5	153.7	0.553	-70.372	23.737	610.472	2024	3	23	4	18	48
365986	25.0	9	0.182	1711167593.42	176.5	1588.7	20.1	123.9	1115.0	44.6	0.161	-70.372	20.027	610.767	2024	3	23	4	19	53
365989	25.0	8	0.162	1711167657.42	145.8	1166.6	21.6	102.3	818.7	32.748	0.118	-70.385	16.317	611.068	2024	3	23	4	20	57
365992	25.0	2	0.04	1711167721.419	439.8	879.5	23.8	308.6	617.2	24.688	0.089	-70.406	12.607	611.379	2024	3	23	4	22	1
366023	0.243	31	64.43	1711168425.419	3371.5	104518.0	52.8	2366.2	73351.3	301857.202	1086.686	-70.606	-31.887	615.071	2024	3	23	4	33	45
366064	22.8	33	0.731	1711169385.419	1244.9	41080.5	39.4	873.7	28830.5	1264.496	4.552	34.049	-86.45	620.281	2024	3	23	4	49	45
366067	25.0	35	0.707	1711169449.419	814.4	28502.9	39.6	571.5	20003.5	800.14	2.881	69.333	-84.035	620.662	2024	3	23	4	50	49
366070	25.0	44	0.889	1711169513.419	1358.3	59766.7	39.4	953.3	41944.6	1677.784	6.04	81.988	-80.729	621.054	2024	3	23	4	51	53
366073	25.0	30	0.606	1711169577.419	994.3	29829.2	41.7	697.8	20934.3	837.372	3.015	87.754	-77.206	621.453	2024	3	23	4	52	57
366076	25.0	49	0.99	1711169640.719	730.2	35780.6	33.5	512.5	25111.0	1004.44	3.616	90.932	-73.605	621.84	2024	3	23	4	54	0
366108	25.0	19	0.384	1711170345.419	420.8	7995.2	23.8	295.3	5611.1	224.444	0.808	97.415	-29.472	625.222	2024	3	23	5	5	45
366111	25.0	16	0.323	1711170409.419	317.6	5082.3	24.2	222.9	3566.8	142.672	0.514	97.437	-25.779	625.286	2024	3	23	5	6	49
366114	25.0	15	0.303	1711170473.419	189.7	2844.9	25.5	133.1	1996.6	79.864	0.288	97.443	-22.085	625.311	2024	3	23	5	7	53
366117	25.0	8	0.162	1711170537.419	323.7	2589.6	29.1	227.2	1817.4	72.696	0.262	97.435	-18.391	625.275	2024	3	23	5	8	57
366120	25.0	4	0.081	1711170601.419	330.5	1322.2	26.2	232.0	927.9	37.116	0.134	97.418	-14.696	625.194	2024	3	23	5	10	1
366150	25.0	9	0.182	1711171242.42	242.0	2178.0	22.9	169.8	1528.5	61.14	0.22	97.148	25.974	621.039	2024	3	23	5	20	42
366153	25.0	10	0.202	1711171306.419	191.4	1913.6	24.2	134.3	1343.0	53.72	0.193	97.172	29.672	620.42	2024	3	23	5	21	46
366156	25.0	7	0.141	1711171370.419	364.2	2549.3	24.2	255.6	1789.1	71.564	0.258	97.22	33.543	619.742	2024	3	23	5	22	50
366159	25.0	9	0.182	1711171434.419	236.9	2131.7	31.6	166.2	1496.0	59.84	0.215	97.292	37.216	619.078	2024	3	23	5	23	54
366162	25.0	7	0.141	1711171498.42	499.2	3494.2	28.3	350.3	2452.2	98.088	0.353	97.406	41.159	618.348	2024	3	23	5	24	58
366165	25.0	17	0.343	1711171561.619	320.4	5446.6	22.8	224.9	3822.5	152.9	0.55	97.566	45.052	617.618	2024	3	23	5	26	1
366193	25.0	13	0.263	1711172202.419	770.4	10014.9	39.5	540.7	7028.5	281.14	1.012	127.064	84.3	611.025	2024	3	23	5	36	42
366196	17.232	21	0.615	1711172266.419	574.2	12059.2	39.3	403.0	8463.2	491.133	1.768	165.734	86.553	610.618	2024	3	23	5	37	46
366199	25.0	40	0.808	1711172330.419	737.8	29511.7	36.5	517.8	20711.5	828.46	2.982	-138.912	85.663	610.244	2024	3	23	5	38	50
366202	25.0	3	0.061	1711172394.419	513.5	1540.4	38.2	360.4	1081.1	43.244	0.156	-116.178	82.7	609.922	2024	3	23	5	39	54
366238	25.0	30	0.606	1711173162.419	454.6	13637.4	30.1	319.0	9570.8	382.832	1.378	-94.842	35.125	609.875	2024	3	23	5	52	42
366241	25.0	36	0.727	1711173226.419	285.3	10269.8	27.7	200.2	7207.4	288.296	1.038	-94.785	31.417	610.113	2024	3	23	5	53	46
366244	25.0	18	0.364	1711173290.419	258.2	4647.8	20.6	181.2	3261.9	130.476	0.47	-94.751	27.708	610.372	2024	3	23	5	54	50
366247	25.0	9	0.182	1711173354.419	283.5	2551.4	24.0	199.0	1790.6	71.624	0.258	-94.736	23.999	610.652	2024	3	23	5	55	54
366250	25.0	9	0.182	1711173418.419	168.7	1518.1	24.4	118.4	1065.4	42.616	0.153	-94.736	20.289	610.936	2024	3	23	5	56	58
366282	25.0	16	0.323	1711174122.419	500.4	8006.1	32.7	351.2	5618.7	224.748	0.809	-95.023	-24.215	614.583	2024	3	23	6	8	42
366285	25.0	4	0.081	1711174186.419	173.6	694.5	28.2	121.8	487.4	19.496	0.07	-95.007	-27.919	614.872	2024	3	23	6	9	46
366288	25.0	8	0.162	1711174250.419	970.6	7765.0	30.8	681.2	5449.5	217.98	0.785	-94.972	-31.623	615.152	2024	3	23	6	10	50
366291	25.0	9	0.182	1711174314.419	514.4	4629.9	20.5	361.0	3249.3	129.972	0.468	-94.914	-35.325	615.431	2024	3	23	6	11	54
366294	25.0	16	0.323	1711174378.419	279.3	4468.4	27.1	196.0	3135.9	125.436	0.452	-94.826	-39.026	615.718	2024	3	23	6	12	58
366326	25.0	40	0.808	1711175083.419	524.5	20980.5	31.6	368.1	14724.2	588.968	2.12	-73.269	-82.78	619.492	2024	3	23	6	24	43
366329	25.0	32	0.646	1711175147.419	773.3	24744.4	32.9	542.7	17365.8	694.632	2.501	-50.046	-85.713	619.868	2024	3	23	6	25	47
366332	25.0	24	0.485	1711175211.419	1127.1	27051.5	35.9	791.0	18984.9	759.396	2.734	5.593	-86.534	620.24	2024	3	23	6	26	51
366335	25.0	41	0.828	1711175275.419	917.0	37595.4	41.7	643.5	26384.7	1055.388	3.799	43.503	-84.252	620.627	2024	3	23	6	27	55
366338	25.0	36	0.727	1711175339.419	1177.1	42376.5	37.1	826.1	29740.1	1189.604	4.283	57.028	-80.975	621.005	2024	3	23	6	28	59
366371	25.0	33	0.667	1711176043.419	571.8	18869.1	28.6	401.3	13242.4	529.696	1.907	72.932	-37.12	624.859	2024	3	23	6	40	43
366374	25.0	23	0.465	1711176107.419	535.1	12307.8	27.0	375.6	8637.7	345.508	1.244	73.003	-33.428	625.012	2024	3	23	6	41	47
366377	25.0	8	0.162	1711176171.419	605.6	4845.0	25.9	425.0	3400.2	136.008	0.49	73.048	-29.736	625.112	2024	3	23	6	42	51
366380	25.0	11	0.222	1711176235.419	342.4	3766.3	19.1	240.3	2643.2	105.728	0.381	73.072	-26.042	625.18	2024	3	23	6	43	55
366383	25.0	10	0.202	1711176299.419	240.2	2402.4	21.0	168.6	1686.0	67.44	0.243	73.078	-22.348	625.197	2024	3	23	6	44	59
366416	25.0	9	0.182	1711177003.42	232.4	2091.7	20.6	163.1	1468.0	58.72	0.211	72.778	22.014	621.555	2024	3	23	6	56	43
366422	25.0	9	0.182	1711177131.42	616.1	5544.9	35.1	432.4	3891.4	155.656	0.56	72.806	29.41	620.359	2024	3	23	6	58	51
366425	25.0	4	0.081	1711177195.42	194.2	776.7	33.5	136.3	545.1	21.804	0.078	72.85	33.108	619.722	2024	3	23	6	59	55
366428	25.0	10	0.202	1711177259.42	219.4	2193.5	27.6	153.9	1539.4	61.576	0.222	72.918	36.805	619.06	2024	3	23	7	0	59
366461	25.0	46	0.929	1711177963.419	1097.0	50464.0	43.0	769.9	35415.9	1416.636	5.1	88.355	80.777	611.516	2024	3	23	7	12	43
366464	25.0	33	0.667	1711178027.419	983.3	32447.5	38.0	690.1	22771.8	910.872	3.279	101.23	84.086	611.055	2024	3	23	7	13	47
366467	25.0	46	0.929	1711178091.419	923.3	42473.9	39.6	648.0	29808.4	1192.336	4.292	137.277	86.475	610.644	2024	3	23	7	14	51
366470	19.487	35	0.907	1711178155.419	571.3	19994.3	33.5	400.9	14032.1	720.075	2.592	-166.01	85.827	610.283	2024	3	23	7	15	55
366473	25.0	32	0.646	1711178219.419	884.2	28296.0	36.1	620.6	19858.3	794.332	2.86	-141.489	82.933	609.969	2024	3	23	7	16	59
366505	25.0	42	0.848	1711178924.419	253.5	10647.7	26.8	177.9	7472.6	298.904	1.076	-119.299	39.094	609.709	2024	3	23	7	28	44
366508	25.0	16	0.323	1711178988.419	610.2	9763.3	34.3	428.2	6851.9	274.076	0.987	-119.21	35.387	609.923	2024	3	23	7	29	48
366511	25.0	10	0.202	1711179052.419	279.6	2795.6	23.6	196.2	1962.0	78.48	0.283	-119.151	31.68	610.159	2024	3	23	7	30	52
366514	25.0	16	0.323	1711179116.419	511.5	8183.8	25.1	359.0	5743.4	229.736	0.827	-119.115	27.971	610.425	2024	3	23	7	31	56
366517	25.0	12	0.242	1711179180.419	208.1	2497.1	31.3	146.0	1752.5	70.1	0.252	-119.099	24.262	610.702	2024	3	23	7	33	0
366553	25.0	8	0.162	1711179884.419	158.0	1263.7	20.4	110.9	886.9	35.476	0.128	-119.386	-20.245	614.339	2024	3	23	7	44	44
366556	25.0	3	0.061	1711179948.419	187.8	563.4	28.7	131.8	395.4	15.816	0.057	-119.387	-23.951	614.624	2024	3	23	7	45	48
366559	25.0	15	0.303	1711180012.42	674.6	10119.2	29.9	473.4	7101.7	284.068	1.023	-119.372	-27.656	614.905	2024	3	23	7	46	52
366562	25.0	7	0.141	1711180076.42	264.8	1853.4	18.3	185.8	1300.7	52.028	0.187	-119.339	-31.359	615.189	2024	3	23	7	47	56
366565	25.0	8	0.162	1711180140.419	127.6	1020.6	33.3	89.5	716.3	28.652	0.103	-119.283	-35.062	615.464	2024	3	23	7	49	0
366598	25.0	70	1.414	1711180844.42	908.3	63584.2	40.1	637.5	44623.7	1784.948	6.426	-107.084	-79.105	619.101	2024	3	23	8	0	44
366601	25.0	63	1.273	1711180908.419	1850.7	116595.3	44.1	1298.8	81827.2	3273.088	11.783	-98.559	-82.545	619.461	2024	3	23	8	1	48
366604	20.873	54	1.307	1711180972.419	957.4	51699.4	37.9	671.9	36282.9	1738.27	6.258	-77.034	-85.542	619.823	2024	3	23	8	2	52
366607	25.0	65	1.313	1711181036.42	1423.0	92492.7	47.0	998.6	64911.9	2596.476	9.347	-23.019	-86.601	620.196	2024	3	23	8	3	56
366610	23.903	54	1.141	1711181100.42	1208.0	65233.8	40.7	847.8	45781.4	1915.299	6.895	17.582	-84.466	620.565	2024	3	23	8	5	0
366643	25.0	27	0.545	1711181804.419	249.2	6728.3	22.9	174.9	4722.0	188.88	0.68	48.457	-41.073	624.574	2024	3	23	8	16	44
366646	25.0	23	0.465	1711181868.419	285.1	6557.4	26.1	200.1	4602.0	184.08	0.663	48.564	-37.382	624.769	2024	3	23	8	17	48
366649	25.0	19	0.384	1711181932.42	409.5	7780.4	23.9	287.4	5460.3	218.412	0.786	48.637	-33.691	624.913	2024	3	23	8	18	52
366655	25.0	9	0.182	1711182060.419	281.6	2534.6	27.6	197.6	1778.8	71.152	0.256	48.708	-26.305	625.091	2024	3	23	8	21	0
366688	25.0	10	0.202	1711182765.419	355.2	3552.0	26.7	249.3	2492.8	99.712	0.359	48.424	18.054	622.041	2024	3	23	8	32	45
366691	25.0	4	0.081	1711182829.419	384.5	1537.8	31.1	269.8	1079.2	43.168	0.155	48.416	21.752	621.489	2024	3	23	8	33	49
366694	25.0	5	0.101	1711182893.419	274.6	1372.8	37.2	192.7	963.4	38.536	0.139	48.42	25.451	620.906	2024	3	23	8	34	53
366697	25.0	1	0.02	1711182957.419	158.9	158.9	53.0	111.5	111.5	4.46	0.016	48.442	29.149	620.291	2024	3	23	8	35	57
366700	25.0	8	0.162	1711183021.419	205.2	1641.5	21.7	144.0	1152.0	46.08	0.166	48.483	32.847	619.652	2024	3	23	8	37	1
366733	25.0	53	1.071	1711183725.419	1630.5	86415.1	46.0	1144.3	60646.6	2425.864	8.733	57.87	76.996	611.931	2024	3	23	8	48	45
366736	25.0	43	0.869	1711183789.419	1408.1	60547.8	44.6	988.2	42492.8	1699.712	6.119	63.433	80.535	611.443	2024	3	23	8	49	49
366739	25.0	39	0.788	1711183853.419	1776.2	69272.4	49.0	1246.6	48615.8	1944.632	7.001	75.509	83.87	610.984	2024	3	23	8	50	53
366742	25.0	48	0.97	1711183917.419	1340.1	64326.8	47.1	940.5	45144.9	1805.796	6.501	109.045	86.38	610.576	2024	3	23	8	51	57
366745	25.0	45	0.909	1711183981.419	1511.7	68024.4	48.7	1060.9	47739.9	1909.596	6.875	166.704	85.98	610.205	2024	3	23	8	53	1
366777	25.0	27	0.545	1711184685.419	316.4	8542.2	28.9	222.0	5995.0	239.8	0.863	-143.797	43.058	609.453	2024	3	23	9	4	45
366780	25.0	9	0.182	1711184749.419	415.7	3741.6	25.2	291.8	2625.9	105.036	0.378	-143.667	39.353	609.645	2024	3	23	9	5	49
366783	25.0	19	0.384	1711184813.419	396.8	7539.8	28.0	278.5	5291.5	211.66	0.762	-143.576	35.646	609.865	2024	3	23	9	6	53
366786	25.0	6	0.121	1711184877.419	171.1	1026.9	26.9	120.1	720.7	28.828	0.104	-143.515	31.938	610.105	2024	3	23	9	7	57
366822	25.0	8	0.162	1711185645.419	526.1	4208.6	34.6	369.2	2953.6	118.144	0.425	-143.735	-16.281	614.03	2024	3	23	9	20	45
366825	25.0	9	0.182	1711185709.419	156.1	1405.3	25.7	109.6	986.2	39.448	0.142	-143.748	-19.987	614.325	2024	3	23	9	21	49
366828	25.0	3	0.061	1711185773.419	489.7	1469.2	22.7	343.7	1031.1	41.244	0.148	-143.75	-23.693	614.613	2024	3	23	9	22	53
366831	25.0	5	0.101	1711185837.419	369.3	1846.4	28.6	259.2	1295.8	51.832	0.187	-143.736	-27.398	614.898	2024	3	23	9	23	57
366834	25.0	11	0.222	1711185901.419	196.6	2162.3	15.6	138.0	1517.5	60.7	0.219	-143.705	-31.102	615.18	2024	3	23	9	25	1
366870	25.0	58	1.172	1711186670.419	2031.3	117816.4	53.0	1425.6	82684.2	3307.368	11.907	-131.847	-78.86	619.092	2024	3	23	9	37	50
366873	15.437	57	1.865	1711186734.419	1975.0	112572.9	56.4	1386.0	79004.3	5117.853	18.424	-123.777	-82.313	619.452	2024	3	23	9	38	54
366876	25.0	60	1.212	1711186798.419	2139.3	128357.7	57.4	1501.4	90082.2	3603.288	12.972	-103.776	-85.368	619.808	2024	3	23	9	39	58
366909	25.0	27	0.545	1711187502.42	333.9	9014.3	25.9	234.3	6326.3	253.052	0.911	23.728	-48.707	624.075	2024	3	23	9	51	42
366912	25.0	25	0.505	1711187566.419	196.9	4923.6	29.4	138.2	3455.4	138.216	0.498	23.936	-45.02	624.332	2024	3	23	9	52	46
366915	25.0	28	0.566	1711187630.42	687.4	19246.4	27.3	482.4	13507.2	540.288	1.945	24.089	-41.33	624.557	2024	3	23	9	53	50
366918	25.0	38	0.768	1711187694.42	987.8	37537.4	39.2	693.3	26344.0	1053.76	3.794	24.198	-37.64	624.75	2024	3	23	9	54	54
366921	25.0	53	1.071	1711187758.42	1291.3	68436.9	46.1	906.2	48029.4	1921.176	6.916	24.273	-33.948	624.907	2024	3	23	9	55	58
366954	25.0	19	0.384	1711188462.419	807.5	15342.0	23.4	566.7	10767.1	430.684	1.55	24.108	10.4	623.036	2024	3	23	10	7	42
366957	25.0	4	0.081	1711188526.419	70.0	279.9	29.3	49.1	196.4	7.856	0.028	24.082	14.098	622.566	2024	3	23	10	8	46
366960	25.0	1	0.02	1711188590.42	93.4	93.4	46.7	65.5	65.5	2.62	0.009	24.063	17.796	622.048	2024	3	23	10	9	50
366963	25.0	5	0.101	1711188654.419	327.9	1639.4	21.7	230.1	1150.5	46.02	0.166	24.054	21.494	621.502	2024	3	23	10	10	54
366966	25.0	12	0.242	1711188718.419	383.6	4602.6	33.3	269.2	3230.1	129.204	0.465	24.057	25.193	620.912	2024	3	23	10	11	58
366999	4.48	24	2.706	1711189422.419	1934.8	46435.7	64.6	1357.9	32588.8	7274.286	26.187	28.394	69.48	613.004	2024	3	23	10	23	42
367002	11.392	45	1.995	1711189486.419	2629.4	118323.9	64.7	1845.3	83040.4	7289.361	26.242	30.254	73.13	612.437	2024	3	23	10	24	46
367005	11.951	43	1.817	1711189550.42	2365.4	101711.1	56.5	1660.0	71381.4	5972.839	21.502	33.231	76.746	611.895	2024	3	23	10	25	50
367008	17.82	54	1.53	1711189614.419	2499.5	134975.2	57.8	1754.2	94726.4	5315.735	19.137	38.543	80.293	611.395	2024	3	23	10	26	54
367011	19.461	63	1.635	1711189678.419	2657.0	167392.6	55.2	1864.7	117477.1	6036.54	21.732	49.889	83.652	610.929	2024	3	23	10	27	58
367044	25.0	4	0.081	1711190383.419	229.1	916.5	20.7	160.8	643.2	25.728	0.093	-168.597	50.721	609.061	2024	3	23	10	39	43
367047	25.0	20	0.404	1711190447.419	133.7	2674.7	20.3	93.9	1877.1	75.084	0.27	-168.35	47.019	609.189	2024	3	23	10	40	47
367050	25.0	10	0.202	1711190511.42	409.5	4094.9	19.6	287.4	2873.8	114.952	0.414	-168.168	43.315	609.351	2024	3	23	10	41	51
367053	25.0	18	0.364	1711190575.42	262.9	4732.0	27.7	184.5	3320.9	132.836	0.478	-168.035	39.609	609.544	2024	3	23	10	42	55
367056	25.0	10	0.202	1711190639.419	274.6	2746.2	24.3	192.7	1927.3	77.092	0.278	-167.942	35.902	609.762	2024	3	23	10	43	59
367089	25.0	6	0.121	1711191343.42	144.5	867.1	25.3	101.4	608.5	24.34	0.088	-168.045	-8.61	613.355	2024	3	23	10	55	43
367092	25.0	1	0.02	1711191407.42	236.5	236.5	16.9	166.0	166.0	6.64	0.024	-168.073	-12.318	613.665	2024	3	23	10	56	47
367095	25.0	8	0.162	1711191471.419	445.8	3566.7	24.1	312.9	2503.1	100.124	0.36	-168.096	-16.026	613.962	2024	3	23	10	57	51
367098	25.0	9	0.182	1711191535.42	255.4	2298.7	22.8	179.2	1613.2	64.528	0.232	-168.109	-19.732	614.267	2024	3	23	10	58	55
367101	25.0	8	0.162	1711191599.42	200.4	1603.4	21.7	140.7	1125.3	45.012	0.162	-168.111	-23.438	614.56	2024	3	23	10	59	59
367143	6.364	31	2.46	1711192495.419	1782.6	55261.1	50.4	1251.0	38782.5	6094.045	21.939	-156.582	-78.617	619.093	2024	3	23	11	14	55
367179	25.0	20	0.404	1711193263.419	201.2	4024.8	31.5	141.2	2824.6	112.984	0.407	-0.934	-52.646	623.829	2024	3	23	11	27	43
367182	25.0	23	0.465	1711193327.419	155.8	3583.3	20.3	109.3	2514.8	100.592	0.362	-0.648	-48.961	624.119	2024	3	23	11	28	47
367185	25.0	44	0.889	1711193391.419	355.0	15619.1	28.3	249.1	10961.6	438.464	1.578	-0.436	-45.274	624.38	2024	3	23	11	29	51
367188	25.0	18	0.364	1711193455.419	335.0	6030.9	25.8	235.1	4232.5	169.3	0.609	-0.28	-41.585	624.611	2024	3	23	11	30	55
367224	25.0	4	0.081	1711194224.419	321.0	1284.1	34.9	225.3	901.2	36.048	0.13	-0.219	6.446	623.544	2024	3	23	11	43	44
367227	25.0	5	0.101	1711194288.419	261.9	1309.3	27.3	183.8	918.9	36.756	0.132	-0.251	10.144	623.112	2024	3	23	11	44	48
367232	25.0	4	0.081	1711194416.419	224.7	898.7	30.0	157.7	630.7	25.228	0.091	-0.297	17.54	622.118	2024	3	23	11	46	56
367235	25.0	9	0.182	1711194480.419	414.4	3729.2	30.2	290.8	2617.2	104.688	0.377	-0.307	21.238	621.567	2024	3	23	11	48	0
367268	22.105	1	0.023	1711195184.419	12.4	12.4	12.4	8.7	8.7	0.394	0.001	2.718	65.559	613.612	2024	3	23	11	59	44
367274	9.03	32	1.79	1711195312.419	1644.5	52624.0	58.8	1154.1	36931.8	4089.9	14.724	5.734	72.878	612.413	2024	3	23	12	1	52
367277	14.51	47	1.636	1711195376.419	2624.5	123353.5	63.0	1841.9	86570.2	5966.244	21.478	8.607	76.498	611.865	2024	3	23	12	2	56
367280	8.378	38	2.291	1711195440.419	2500.5	95017.2	55.1	1754.8	66683.6	7959.37	28.654	13.686	80.052	611.349	2024	3	23	12	4	0
367315	25.0	19	0.384	1711196208.419	246.3	4679.0	21.7	172.8	3283.7	131.348	0.473	167.023	50.975	608.917	2024	3	23	12	16	48
367318	25.0	22	0.444	1711196272.419	273.7	6022.2	30.8	192.1	4226.4	169.056	0.609	167.275	47.273	609.039	2024	3	23	12	17	52
367321	25.0	4	0.081	1711196336.419	183.1	732.3	20.1	128.5	513.9	20.556	0.074	167.461	43.569	609.201	2024	3	23	12	18	56
367324	25.0	23	0.465	1711196400.419	159.0	3658.0	25.9	111.6	2567.2	102.688	0.37	167.597	39.863	609.387	2024	3	23	12	20	0
367357	25.0	3	0.061	1711197104.42	371.5	1114.6	26.0	260.7	782.2	31.288	0.113	167.629	-4.649	612.936	2024	3	23	12	31	44
367360	25.0	8	0.162	1711197168.419	254.3	2034.1	22.9	178.4	1427.5	57.1	0.206	167.596	-8.357	613.248	2024	3	23	12	32	48
367363	25.0	4	0.081	1711197232.42	130.8	523.0	25.2	91.8	367.0	14.68	0.053	167.567	-12.066	613.567	2024	3	23	12	33	52
367366	25.0	4	0.081	1711197296.42	149.8	599.0	30.0	105.1	420.4	16.816	0.061	167.544	-15.773	613.88	2024	3	23	12	34	56
367369	25.0	9	0.182	1711197360.42	213.6	1922.2	23.1	149.9	1349.0	53.96	0.194	167.53	-19.48	614.184	2024	3	23	12	36	0
367402	15.227	51	1.692	1711198065.42	2814.6	143545.2	57.3	1975.3	100740.8	6615.932	23.817	170.119	-63.836	617.747	2024	3	23	12	47	45
367408	15.288	65	2.147	1711198193.419	1919.2	124750.7	53.9	1346.9	87550.7	5726.76	20.616	172.621	-71.16	618.404	2024	3	23	12	49	53
367411	13.482	60	2.248	1711198257.419	2417.4	145041.6	63.2	1696.5	101791.0	7550.141	27.181	174.9	-74.791	618.757	2024	3	23	12	50	57
367414	6.008	33	2.774	1711198321.42	2057.6	67900.3	55.2	1444.0	47652.8	7931.558	28.554	178.704	-78.376	619.102	2024	3	23	12	52	1
367447	25.0	41	0.828	1711199025.42	554.0	22716.0	29.4	388.8	15942.2	637.688	2.296	-25.71	-56.58	623.575	2024	3	23	13	3	45
367450	25.0	46	0.929	1711199089.419	238.0	10950.1	27.1	167.1	7684.8	307.392	1.107	-25.318	-52.898	623.888	2024	3	23	13	4	49
367453	25.0	80	1.616	1711199153.419	524.2	41938.6	31.1	367.9	29432.7	1177.308	4.238	-25.025	-49.213	624.181	2024	3	23	13	5	53
367459	3.03	44	7.334	1711199281.419	2342.0	103047.2	59.8	1643.6	72319.1	23867.69	85.924	-24.65	-41.837	624.671	2024	3	23	13	8	1
367495	25.0	11	0.222	1711199985.419	332.0	3651.9	33.3	233.0	2562.9	102.516	0.369	-24.542	2.494	624.01	2024	3	23	13	19	45
367498	25.0	9	0.182	1711200049.419	466.8	4201.5	24.6	327.6	2948.6	117.944	0.425	-24.578	6.192	623.625	2024	3	23	13	20	49
367501	25.0	6	0.121	1711200113.42	65.0	389.7	22.8	45.6	273.5	10.94	0.039	-24.61	9.89	623.2	2024	3	23	13	21	53
367504	25.0	8	0.162	1711200177.419	197.1	1576.4	17.2	138.3	1106.3	44.252	0.159	-24.637	13.588	622.721	2024	3	23	13	22	57
367507	25.0	10	0.202	1711200241.419	457.4	4573.7	29.6	321.0	3209.8	128.392	0.462	-24.657	17.286	622.208	2024	3	23	13	24	1
367539	20.0	33	0.833	1711200945.419	1971.3	65053.3	54.8	1383.5	45654.8	2282.74	8.218	-22.541	61.627	614.277	2024	3	23	13	35	45
367542	12.123	48	2.0	1711201009.419	3157.7	151570.2	61.1	2216.1	106372.8	8774.462	31.588	-21.711	65.306	613.627	2024	3	23	13	36	49
367545	5.613	58	5.219	1711201073.419	2104.6	122067.4	64.8	1477.0	85667.6	15262.355	54.944	-20.53	68.975	613.01	2024	3	23	13	37	53
367548	4.862	41	4.259	1711201137.419	2572.5	105474.1	59.1	1805.4	74022.3	15224.661	54.809	-18.777	72.628	612.416	2024	3	23	13	38	57
367551	6.107	34	2.812	1711201201.419	2136.6	72643.7	64.6	1499.5	50981.8	8348.092	30.053	-16.002	76.251	611.852	2024	3	23	13	40	1
367779	4.035	60	7.51	1711230146.42	1673.5	100408.8	44.9	1174.5	70467.5	17464.064	62.871	-143.286	66.134	613.442	2024	3	23	21	42	26
367782	5.707	63	5.575	1711230210.421	2280.8	143692.2	63.3	1600.7	100844.0	17670.23	63.613	-141.896	70.044	612.787	2024	3	23	21	43	30
367785	6.68	49	3.705	1711230274.421	3295.8	161492.2	67.3	2313.0	113336.1	16966.482	61.079	-139.736	73.932	612.163	2024	3	23	21	44	34
367788	6.771	63	4.699	1711230338.421	2472.2	155748.3	61.8	1735.0	109305.0	16143.11	58.115	-136.088	77.776	611.575	2024	3	23	21	45	38
367794	2.975	34	5.772	1711230466.42	2059.3	70017.6	68.2	1445.3	49138.7	16517.21	59.462	-111.417	84.916	610.547	2024	3	23	21	47	46
