Ekin_final (keV)
35927.093249923455
32266.71616925056
31864.096681723633
""
30011.638102372017
33182.6462064691
28894.221348653784
31809.38407410986
33158.90973950986
35457.63279662783
32449.085006919388
35113.99565742922
""
29558.411314383775
32965.41498125298
29873.03493814504
35741.30772399528
31152.997921796774
32147.01938182333
27375.407613787123
35062.95261184809
30351.135114111174
34187.66101820568
31015.669953056367
30900.120255582646
""
29184.87583729765
30193.54008453325
33301.64715871016
28664.57087391415
30359.660404448336
30498.289161889257
22067.43537432625
31091.197367546913
30298.768919467122
29021.67665985713
28659.230063992385
30814.24509994886
31351.9156709832
27802.969852000497
13572.990321930882
31600.681093357558
35619.913723084464
31462.595093555283
32678.678690690154
28827.224977894854
30593.357837879983
28588.022611222317
30538.55278028416
""
33810.02325558516
30699.21394896222
29920.340854810973
29322.454602138754
33014.05432394385
29323.233693951224
17461.18974472565
33834.26603704535
31673.892213673207
31423.28477725959
29060.189434030715
29632.87272020887
31278.193959841155
36719.91885093749
26817.46393205481
31167.065925599814
30312.478147334004
32259.609965419546
27555.330320788085
22185.42074844712
31832.72869864455
32675.30488437875
31663.581015485397
32096.127335825393
32838.78022768159
65081.62838792262
27665.275830845894
274315.79854642856
33941.636100489886
31285.560815303666
31616.20805377907
29304.775822213207
29177.625559990705
136461.55645318053
""
34101.81004971087
29185.425335040112
36414.61184450203
""
33853.59385269675
29459.847444642422
31458.59260189243
31981.60904531478
30390.53294530367
34770.2900536156
37216.46155831371
27890.352674407284
35467.45678586267
31893.755835011365
31689.507200592987
38066.1429085245
32680.586019160397
36356.3801709862
31121.794392552954
29841.642729894567
30509.5136722106
29081.613339676176
35675.59611136243
33476.494468704324
28971.87541896673
36840.51523032536
28894.328377623602
34992.18521466354
117785.61265952504
24321.898302853293
28381.378934523545
34022.793574675285
28764.450401338152
26858.5222194418
30469.10913666771
30470.585149264578
32746.616167773533
241879.17254292167
28180.680252832986
28565.286714416656
29148.2308650558
36535.75565072745
29448.13449872529
26514.849461083097
37926.103678853426
29010.85325942638
33582.548699566316
31163.54755954283
32529.76546978179
31717.120625036794
27207.324057470476
31184.931088369114
30271.76656380276
""
31903.289731785135
49769.79690689803
30978.39459139222
29366.8397711085
28590.10811193573
30985.326379299575
36242.057662606
386858.9179701375
35508.786261735266
34159.20358151373
359011.80502952076
""
27688.168313017126
32278.66426234765
31684.345596996893
36932.34796867222
33528.09435500593
36209.392472177766
30918.61967681687
35069.388313715004
38602.40441928665
32355.435340834458
35361.88585051782
34648.08997017249
30959.2923675302
25410.510280019473
32834.178480286304
30943.930997970252
""
30725.9528827876
25939.533674413666
31257.306228158806
33121.872796654185
29102.43103278781
32338.701894832928
27932.27457057543
33069.66176279058
31994.546736317025
33942.76239280878
28697.095381032497
34685.8247845761
28685.334761702106
29678.277366426373
22553.07847900901
33409.90816228929
27967.320398573862
34064.11487769319
27758.869990363874
29487.482062919367
37806.714379788405
28874.976886812234
28746.06759444512
31069.58609842832
""
29129.404884774616
28261.270575647555
34474.36168900639
34195.355884849436
31264.65798165193
47064.700027711166
29700.69562355791
24999.8724179964
32901.726990992436
30753.503222688705
28069.50655386627
31164.32934272918
31908.404862882013
33152.67956717751
31120.626029167157
32251.08852942068
33988.85970081186
36648.970873229584
31363.96104296099
31941.903183202303
31317.04529751606
29267.064053776816
31932.482968405253
32215.5065829058
38305.09875062485
30743.559015620307
30971.980425418384
28940.98611994142
21388.35922944488
28437.87168080748
31973.545728712783
30881.77840497581
33029.40517717303
26124.529429800747
30483.752624666933
32410.507273760995
35180.61574490331
31313.617019078305
34841.37848990081
33808.74821719352
27731.76021258918
30817.157174479125
30857.8665386006
""
34612.97110418164
28894.970577204236
26419.090040667186
32862.558028790976
31594.339709743635
35250.707771297435
30161.02316454875
34244.73696654335
34982.32314547402
30378.686666245925
33905.16874989668
28407.487599717704
22196.96618852167
32833.5848369358
34934.84849080035
24120.20672555481
36604.08182355738
93376.57832183687
28741.52884935196
29761.8614722767
30988.922401816246
28019.265820547105
33510.142449375286
31419.560538126203
34443.835052407805
32494.860372535724
26058.548216174488
28282.505836340653
44692.67163344933
34455.50560037028
30545.97627853437
30580.811153366547
24716.208904253344
30470.954175442534
32026.175625523647
35957.50268809443
30724.94743621497
""
34411.36863806657
""
31608.915400003018
32566.218492330438
33316.247605483215
31521.588695782837
28964.654951942826
34465.01436755948
32027.0128759261
36250.139912138045
32226.8375826239
32082.94759563498
35310.17744610879
29497.876412080434
31496.936372845772
33579.727373696376
""
29957.121526723626
32845.16619461686
24591.897487896007
28337.705567736768
31311.375926801924
33415.7927555425
98145.58188674015
29449.597889298035
31479.952889026772
29744.172359107353
26818.149569937887
30304.226396054357
35328.39945760583
32148.568702837598
32638.11075614695
29406.34835753923
33465.76528828664
28572.17135498584
26240.3954447553
29108.86935050341
110274.57167216025
30312.11398006395
""
27575.52040560899
35891.77551391492
29829.992922679015
28092.464532899285
30241.93380508619
""
34526.730294369896
30069.496896973116
29057.69067322359
27759.756805068686
26377.545678870174
36117.951391396215
33498.60405043754
31891.26988105396
28712.54925110601
28342.51781109157
31442.32586576263
28889.406336584827
35305.0504551885
30664.410845267572
33982.242492965364
34413.19817749897
30397.865091647425
35915.4974693875
25077.466316364804
""
32023.52478461622
27719.86494557108
31935.66848305038
23217.476579972674
29162.701012572594
32894.27310501545
393569.8072003994
30663.285546946845
35772.631835667
28567.373144286943
32545.295370043455
30858.12066757162
35914.02546132385
29735.742542274635
33148.27472443721
30049.427775335844
33651.07771882854
22601.848161813617
17441.999471367475
30129.079419269332
34447.16870263286
32338.273174087393
31464.463286787915
30075.91586537487
32312.147538218876
31417.300069523433
28939.3743537068
31173.192526358405
32531.361219905717
31939.963176577723
34262.00680541703
30058.924703258035
29134.763990641666
35978.923725464265
""
28349.284736022368
25020.548518357413
35331.40872592443
32671.198870664484
32985.80682783678
30107.119079840224
34837.610738406605
""
29341.72693413588
22554.544326142368
31037.311797229988
33672.99314889337
38043.212423657584
31523.33230600292
32031.20011484623
""
""
32436.11564231232
29278.58771480367
31074.112487247035
31171.758415246564
32695.560653532564
27000.244502952217
30787.432862043795
29220.87909287825
23742.31673562661
580392.33466655
30643.546237481023
31039.374563945705
15364.797305310627
32612.403104917088
27020.614372703803
37117.017604326444
32028.129313837726
30372.706647371266
""
27932.94480503499
29750.411909232727
28210.119756742464
30920.53540782183
32204.60766958849
31596.228323055697
33187.67341966629
34669.2298285569
30039.700273294355
28466.351003056367
29524.478256209906
33616.92898967489
31836.714431186003
29206.771106090622
158311.8410034474
18657.977659366017
36310.814696034366
28795.47297561222
34201.74365749905
25630.28471410235
29951.472504124427
31334.069776086035
28950.231373067898
31540.243270114097
45336.67752567462
27856.3914240759
29814.635228409043
32539.923409898653
28881.814640409615
33514.35506168678
32647.763558038037
31930.128905249996
34931.05724155007
32024.36181702199
29656.126295381757
""
29055.5181849923
28958.516575578713
26118.268210305396
31191.717594619906
30879.741777771498
31063.898424339666
31781.97892574922
31185.583491802347
30284.71362805997
33675.36054758629
31818.030887752033
35409.51019508469
""
30191.978439596598
28308.096956994326
33555.92463945588
26350.180314065183
26212.747855967602
32262.878267434095
28089.763832643355
29385.73442568096
38011.084757512945
30928.201618649047
37519.50859281475
28978.99274557118
34217.64341869805
""
31440.593572109472
30531.25653934638
31088.34857108963
37420.42983425323
28134.677604373013
""
27041.026808469775
28885.556194418237
28670.019863997488
34600.833383874866
31425.28049507784
28761.17349630644
27166.950372901003
32911.12462269727
31988.563618606124
30888.14442066061
32447.787476275094
35088.01669361074
31581.532034623346
27689.39764728478
34961.412601849406
30441.096003536608
197956.54817714117
28698.77632430362
31076.829143114697
28872.73426128701
32132.097421180744
30833.24692580534
29515.074910059953
29316.44664280132
31108.431058599508
30637.056908607294
32819.79135576143
30330.699422282454
30072.70591638943
""
35313.18365662792
30509.26683457742
29660.59935490152
34923.821416574036
32115.22352100819
28901.073629957275
28014.535495966535
29625.895830202255
30837.050388493102
30306.167465772
34303.5278938116
""
32891.14354426975
30406.913248611938
34235.86325239136
29224.18808744083
30317.699039399777
28893.579200713575
30686.684453531692
14181.928990981962
29811.148302258855
31106.486291477002
30796.91184650445
42134.289429781806
31796.90579888322
31690.59411575079
30898.463332250358
""
30078.175314388955
30571.253731704783
44494.3631068439
27955.053649638525
53113.86931713125
30399.08745802191
29119.241907764193
33308.254256726446
""
31286.08719753792
34683.791584577506
34266.450370126404
21535.278002199393
30791.09717017331
29428.907482566865
38400.608666586784
32062.786688951135
31529.63801297718
28715.180026303347
32547.76412709229
30584.536806047832
33494.24105884742
35386.03293473233
35081.57233250138
30348.45715564995
31412.780587617468
31101.94968737504
35606.92508706099
26664.295829641167
31529.50381893598
30105.687997769714
34747.81225575114
31674.706518355597
31190.151171570164
30669.663425343082
33548.25863013586
31973.267768781156
35968.39353796468
31460.19347494908
29853.537517728622
33339.94634428643
35108.23834093644
176079.8067997823
33834.425649894
31335.522757645558
30170.613475020105
33311.32817426218
30373.316706852103
31713.307622843695
32365.459050528327
33248.58934656796
32437.267927242032
76677.84108791576
""
28528.419136147233
31108.949716946827
39787.608794304535
29389.0922105935
27284.62907039454
29458.60799161579
31372.3069592407
30801.84382546682
32897.85050366278
33598.391793908
29374.214970937097
27844.31390222535
35492.493641606816
29774.13629933609
28937.010801684723
26524.470423061466
33244.917103024505
32801.27784540581
34403.0556445392
31961.73814836395
28038.063981063788
33177.92543225362
33278.006796738955
31186.757893134713
31882.434990746035
""
30252.91767949571
31172.41026712992
30073.41915552476
29481.837547935345
33517.944661678
25741.19269586722
33298.57496554905
30045.868028675013
28327.176761940067
35773.72585878929
""
28846.918831980383
31182.58267542168
""
31506.442842978373
32315.285931007664
16378.237658367208
29314.77846566366
30207.001215152082
36826.265488311234
30598.453851795235
24735.615710290505
29768.2286405798
30578.576263967232
27525.228816608476
27161.180855107803
33274.32599482737
32607.733235128366
33509.05051777132
28261.49630650629
32335.415437465377
51400.93363329338
29958.298819604424
22346.698264846033
""
32452.25728383322
28142.818279809155
32771.26140575359
33522.47205835518
30094.72169539213
35601.15536300485
22816.05990797591
35328.930470381725
21136.112873662205
32857.50166837869
34491.57053220736
29094.905519851825
31942.873300238603
35998.89498658297
33855.03275914305
30265.117890542384
32663.43058992846
28612.739143086994
30834.768169780637
32335.129701549075
28235.38792531667
26096.557238514677
27957.698830169968
29121.426666513507
""
29819.053892512682
29558.865859381516
31758.59611360747
26758.082216523188
32212.391847194
29629.326426971835
27204.003214766268
30730.478293927703
25099.999581821732
29076.389176855184
31804.9944351907
29927.734753081266
33363.07550598484
31044.274958584858
32723.64177690045
26046.083905883752
30204.47621556198
30646.417702055853
33632.81477883756
458130.48914976296
27804.9880307799
""
31408.13008797191
30171.45300238383
45633.82731760866
29128.420915243387
29715.43863236081
30750.103690447613
32986.55715885514
30343.103067399523
""
107979.87646454998
30832.10611221592
30807.66343818106
27555.99026847403
30210.248439582858
25991.699254985557
30520.380301402078
28682.18622963017
30758.03749340952
28978.99274557118
34935.02083873145
30696.706921735382
32640.888787662003
35528.86026645159
22321.85502875913
26955.748528269283
34533.77216419842
31119.84719681885
32825.12874838159
30836.6699886411
84680.91446977663
34254.43871738615
31198.76898690092
31960.62749596879
32661.818948915436
28299.670024032683
31650.566936943083
28825.842749511638
31277.141954825987
33525.907637113254
32362.737512778247
33317.93901052342
37277.94214622867
29024.05947970405
30599.697047626665
30170.853334004285
30955.962558010317
31592.990870107733
27659.039501638003
29628.068391163724
32917.69232172111
27887.879668458078
29406.684798565566
""
23710.906054338448
29665.762595408898
42624.429594427536
27487.148853981624
33087.79863353449
30029.62625588733
35058.084463847335
34717.04265114062
35712.23342068133
32958.97335910034
29643.863042939865
35355.856358681995
30922.96248896277
35105.447623647735
35717.31760532162
43592.13585156635
31678.37137802356
32819.05025806639
31594.87928560647
32188.205152164857
30664.660923969797
32945.79766226186
30015.18596940613
25296.246584815133
36980.73416523164
30376.977771530757
31150.915059039064
31614.7222556891
33047.3320635704
33521.53523122842
31688.012844253004
35620.81604493062
31355.09129133602
34744.06943611434
30307.138122280176
""
34413.19817749897
265405.58502727735
31824.073215399083
29050.414164169004
34964.00281547646
31964.237546161738
32261.172947744053
30025.362950101513
31471.003950474602
29281.803116651234
28078.798070389912
""
29427.67194771308
27167.74503238138
26392.856982194433
31784.71632251417
30529.52568845366
32747.500669996032
31737.84176559615
34485.21894304911
32191.87958031931
33279.080546467936
31416.236490419513
32304.01904996382
35739.30701752335
29032.729029606926
31599.331620627912
33970.95125792262
30925.77344373854
35762.9717114832
98907.42267869369
28064.28275920466
31195.634514832742
30554.39497525561
34657.219119965084
33366.00824924867
26638.84462682224
29743.13276929455
29208.423464777235
""
14788.578882595064
28891.118048569366
30851.388490018075
35007.07621807386
31300.965830674835
35286.324561580615
31646.5029723098
30692.947478900078
36465.24195301931
35751.497978810075
28487.31628775233
31262.688275365617
29835.233811240858
29532.981801301925
37967.07712508402
""
