Frame#	acq_t_s	NumEvent	Flux	UnixT	E_mean	SumE	Epx_mean	Dose_clu_pGy	Dose_pGy	DR_pGy_s	DR_uGy_h	Long	Lat	Alt
[#]	[s]	[#]	[#/cm2/s]	[s]	[keV]	[keV]	[keV/px]	[pGy/clu]	[pGy/f]	[pGy/s]	[uGy/h]	[deg]	[deg]	[km]
371563	25.0	8	0.16161616161616163	1711315445.419	1481.9	11855.1	71.3	1040.0	8320.0	332.8	1.198	-153.572	-60.797	623.718
371566	25.0	1	0.020202020202020204	1711315509.419	991.5	991.5	45.1	695.8	695.8	27.832	0.1	-152.983	-56.876	624.083
371572	23.54	2	0.042909983436746395	1711315637.419	6784.4	13568.8	61.3	4761.4	9522.7	404.533	1.456	-152.247	-49.019	624.727
371578	25.0	1	0.020202020202020204	1711315765.419	293.6	293.6	48.9	206.1	206.1	8.244	0.03	-151.86	-41.153	625.23
371581	25.0	2	0.04040404040404041	1711315829.419	3085.3	6170.6	65.3	2165.3	4330.6	173.224	0.624	-151.747	-37.217	625.419
371593	25.0	1	0.020202020202020204	1711316085.419	3040.4	3040.4	67.6	2133.8	2133.8	85.352	0.307	-151.6	-21.463	625.675
371596	25.0	1	0.020202020202020204	1711316149.419	448.9	448.9	26.4	315.0	315.0	12.6	0.045	-151.61	-17.522	625.6
371614	25.0	1	0.020202020202020204	1711316534.419	1131.1	1131.1	66.5	793.8	793.8	31.752	0.114	-151.811	6.195	623.846
371620	25.0	1	0.020202020202020204	1711316662.419	881.0	881.0	62.9	618.3	618.3	24.732	0.089	-151.873	14.083	622.799
371632	25.0	1	0.020202020202020204	1711316918.519	630.5	630.5	63.0	442.5	442.5	17.7	0.064	-151.87	29.868	620.167
371643	25.0	3	0.06060606060606061	1711317174.4190001	1002.5	3007.5	38.4	703.6	2110.7	84.428	0.304	-151.45	45.637	617.087
371646	25.0	1	0.020202020202020204	1711317238.419	2350.8	2350.8	42.7	1649.8	1649.8	65.992	0.238	-151.213	49.578	616.297
371652	12.759	1	0.03958386276749785	1711317366.419	1121.8	1121.8	56.1	787.3	787.3	61.705	0.222	-150.439	57.453	614.739
371655	25.0	5	0.10101010101010101	1711317430.42	2255.5	11277.7	67.8	1583.0	7914.8	316.592	1.14	-149.818	61.385	613.988
371658	25.0	10	0.20202020202020202	1711317494.421	2580.4	25804.3	71.3	1811.0	18109.6	724.384	2.608	-148.941	65.309	613.268
371661	25.0	4	0.08080808080808081	1711317558.4220002	2333.3	9333.0	79.1	1637.5	6550.0	262.0	0.943	-147.663	69.223	612.567
371664	25.0	8	0.16161616161616163	1711317622.42	1442.4	11538.8	65.3	1012.2	8098.0	323.92	1.166	-145.709	73.117	611.913
371667	25.0	6	0.12121212121212122	1711317686.421	1781.9	10691.6	65.7	1250.6	7503.4	300.136	1.08	-142.469	76.974	611.291
