Frame#	acq_t_s	NumEvent	Flux	UnixT	E_mean	SumE	Epx_mean	Dose_clu_pGy	Dose_pGy	DR_pGy_s	DR_uGy_h	Long	Lat	Alt
[#]	[s]	[#]	[#/cm2/s]	[s]	[keV]	[keV]	[keV/px]	[pGy/clu]	[pGy/f]	[pGy/s]	[uGy/h]	[deg]	[deg]	[km]
371191	25.0	1	0.020202020202020204	1711307571.419	30.8	30.8	30.8	21.6	21.6	0.864	0.003	64.874	7.632	611.36
371194	25.0	5	0.10101010101010101	1711307635.419	125.0	625.2	30.8	87.8	438.8	17.552	0.063	64.838	3.675	611.743
371197	25.0	7	0.1414141414141414	1711307699.4189994	483.0	3380.7	18.4	338.9	2372.6	94.904	0.342	64.8	-0.283	612.134
371200	25.0	3	0.06060606060606061	1711307763.419	434.8	1304.4	26.3	305.1	915.4	36.616	0.132	64.763	-4.24	612.517
371203	25.0	7	0.1414141414141414	1711307827.4189994	187.5	1312.7	17.6	131.6	921.3	36.852	0.133	64.728	-8.196	612.9
371206	25.0	14	0.2828282828282828	1711307891.4190004	250.0	3499.7	24.4	175.4	2456.1	98.244	0.354	64.697	-12.152	613.286
371209	25.0	5	0.10101010101010101	1711307955.419	144.2	721.2	16.5	101.2	506.1	20.244	0.073	64.673	-16.107	613.663
371215	25.0	10	0.20202020202020202	1711308083.4190001	448.4	4483.7	20.9	314.7	3146.7	125.868	0.453	64.659	-24.014	614.41
371218	25.0	19	0.3838383838383838	1711308147.4190001	402.8	7653.2	25.1	282.7	5371.1	214.844	0.773	64.676	-27.966	614.774
371221	25.0	8	0.16161616161616163	1711308211.419	344.5	2755.7	22.5	241.8	1934.0	77.36	0.278	64.713	-31.916	615.143
371224	25.0	28	0.5656565656565656	1711308275.4189992	628.1	17586.8	28.9	440.8	12342.5	493.7	1.777	64.779	-35.865	615.5
371230	25.0	75	1.5151515151515151	1711308367.119	163.9	12293.3	25.8	115.0	8627.5	345.1	1.242	64.936	-41.52	616.012
371233	25.0	103	2.080808080808081	1711308403.4189992	186.7	19235.1	26.0	131.1	13499.3	539.972	1.944	65.024	-43.758	616.221
371236	25.0	74	1.494949494949495	1711308467.4190001	254.5	18836.3	27.4	178.6	13219.4	528.776	1.904	65.227	-47.7	616.579
371239	25.0	12	0.24242424242424243	1711308531.4190001	120.7	1448.7	42.9	84.7	1016.7	40.668	0.146	65.508	-51.64	616.944
371242	23.172	38	0.8282374931779385	1711308596.4190004	1150.9	43732.8	45.0	807.7	30691.9	1324.525	4.768	65.9	-55.637	617.312
371245	25.0	38	0.7676767676767676	1711308660.4190004	1477.3	56135.8	37.5	1036.7	39396.4	1575.856	5.673	66.432	-59.568	617.687
371248	25.0	48	0.9696969696969697	1711308724.4190001	526.0	25247.4	36.9	369.1	17718.8	708.752	2.552	67.177	-63.492	618.069
371251	25.0	44	0.8888888888888888	1711308788.42	837.0	36825.8	31.3	587.4	25844.6	1033.784	3.722	68.244	-67.406	618.452
371254	25.0	3	0.06060606060606061	1711308852.42	194.7	584.0	16.4	136.6	409.9	16.396	0.059	69.832	-71.304	618.853
371257	25.0	51	1.0303030303030303	1711308916.4200003	931.2	47492.2	38.3	653.5	33330.3	1333.212	4.8	72.358	-75.173	619.248
371260	25.0	45	0.9090909090909091	1711308980.42	877.9	39505.4	38.0	616.1	27725.1	1109.004	3.992	76.773	-78.985	619.662
371263	25.0	44	0.8888888888888888	1711309044.42	654.2	28783.6	36.1	459.1	20200.5	808.02	2.909	85.927	-82.652	620.074
371266	17.4	33	0.9578544061302683	1711309108.419	635.9	20985.7	29.5	446.3	14727.9	846.431	3.047	110.833	-85.772	620.498
371269	25.0	40	0.8080808080808081	1711309172.419	834.0	33360.0	39.6	585.3	23412.2	936.488	3.371	170.595	-86.418	620.923
371272	25.0	28	0.5656565656565656	1711309236.4190001	887.9	24861.5	37.8	623.1	17447.9	697.916	2.512	-153.738	-83.756	621.353
371275	25.0	26	0.5252525252525253	1711309300.4200003	925.2	24055.1	37.4	649.3	16882.0	675.28	2.431	-141.524	-80.189	621.774
371278	25.0	34	0.6868686868686869	1711309364.42	940.4	31972.1	39.0	659.9	22438.2	897.528	3.231	-136.071	-76.411	622.209
371281	25.0	1	0.020202020202020204	1711309428.419	1729.8	1729.8	101.8	1214.0	1214.0	48.56	0.175	-133.092	-72.559	622.629
371284	25.0	87	1.7575757575757576	1711309492.42	276.0	24010.2	28.9	193.7	16850.5	674.02	2.426	-131.261	-68.673	623.035
371287	25.0	253	5.111111111111111	1711309556.4200003	129.0	32645.2	23.5	90.6	22910.6	916.424	3.299	-130.056	-64.769	623.438
371293	25.0	9	0.18181818181818182	1711309635.619	126.8	1141.1	78.5	89.0	800.8	32.032	0.115	-129.064	-59.924	623.91
371298	8.661	19	1.1079505364229993	1711309748.4189994	306.8	5829.7	25.8	215.3	4091.3	472.382	1.701	-128.203	-53.007	624.516
371301	25.0	28	0.5656565656565656	1711309812.4200003	194.9	5458.5	26.6	136.8	3830.8	153.232	0.552	-127.891	-49.077	624.817
371304	25.0	54	1.0909090909090908	1711309876.4190004	255.9	13816.0	27.2	179.6	9696.1	387.844	1.396	-127.664	-45.145	625.089
371307	25.0	15	0.30303030303030304	1711309940.4189992	188.6	2828.7	27.9	132.3	1985.2	79.408	0.286	-127.501	-41.211	625.313
371310	25.0	8	0.16161616161616163	1711310004.419	477.3	3818.3	29.0	335.0	2679.7	107.188	0.386	-127.387	-37.275	625.501
371313	25.0	9	0.18181818181818182	1711310068.42	385.3	3467.7	25.0	270.4	2433.7	97.348	0.35	-127.312	-33.338	625.643
371316	25.0	16	0.32323232323232326	1711310132.419	242.1	3873.4	23.2	169.9	2718.4	108.736	0.391	-127.265	-29.4	625.724
371319	25.0	8	0.16161616161616163	1711310196.419	142.5	1140.2	25.5	100.0	800.2	32.008	0.115	-127.243	-25.461	625.756
371322	25.0	9	0.18181818181818182	1711310260.419	286.5	2578.1	26.7	201.0	1809.3	72.372	0.261	-127.238	-21.522	625.735
371325	25.0	12	0.24242424242424243	1711310324.4189994	291.0	3491.9	27.9	204.2	2450.6	98.024	0.353	-127.248	-17.581	625.653
371328	25.0	6	0.12121212121212122	1711310388.4190001	235.8	1414.6	24.7	165.5	992.8	39.712	0.143	-127.27	-13.64	625.505
371331	25.0	10	0.20202020202020202	1711310452.419	340.8	3407.7	25.9	239.2	2391.5	95.66	0.344	-127.299	-9.698	625.306
371334	25.0	3	0.06060606060606061	1711310516.4189994	64.4	193.1	19.6	45.2	135.5	5.42	0.02	-127.333	-5.756	625.036
371337	25.0	9	0.18181818181818182	1711310580.419	324.9	2924.5	31.2	228.0	2052.4	82.096	0.296	-127.371	-1.813	624.713
371340	25.0	10	0.20202020202020202	1711310644.42	310.1	3100.9	20.3	217.6	2176.2	87.048	0.313	-127.41	2.13	624.327
371343	25.0	10	0.20202020202020202	1711310708.419	257.8	2577.7	31.6	180.9	1809.0	72.36	0.26	-127.448	6.074	623.891
371346	25.0	10	0.20202020202020202	1711310772.419	224.0	2239.6	18.6	157.2	1571.8	62.872	0.226	-127.482	10.018	623.384
371349	25.0	2	0.04040404040404041	1711310836.419	136.2	272.3	56.4	95.6	191.1	7.644	0.028	-127.51	13.962	622.833
371352	25.0	3	0.06060606060606061	1711310900.4189994	187.5	562.5	17.6	131.6	394.8	15.792	0.057	-127.53	17.907	622.231
371355	25.0	13	0.26262626262626265	1711310964.4189994	704.2	9155.0	28.8	494.2	6425.0	257.0	0.925	-127.539	21.851	621.585
371358	25.0	9	0.18181818181818182	1711311028.419	219.3	1973.7	17.5	153.9	1385.2	55.408	0.199	-127.533	25.796	620.903
371361	25.0	6	0.12121212121212122	1711311092.4190001	379.3	2275.8	17.6	266.2	1597.2	63.888	0.23	-127.508	29.741	620.187
371364	25.0	8	0.16161616161616163	1711311156.419	1057.3	8458.6	24.8	742.0	5936.3	237.452	0.855	-127.459	33.685	619.441
371367	25.0	12	0.24242424242424243	1711311220.4189994	176.2	2114.3	18.5	123.6	1483.8	59.352	0.214	-127.38	37.63	618.673
371370	25.0	35	0.7070707070707071	1711311284.5190003	186.1	6514.6	25.9	130.6	4572.0	182.88	0.658	-127.261	41.579	617.891
371373	25.0	41	0.8282828282828283	1711311348.42	206.4	8460.5	26.1	144.8	5937.6	237.504	0.855	-127.092	45.516	617.101
371376	25.0	186	3.757575757575758	1711311412.4199998	82.0	15247.7	26.2	57.5	10700.9	428.036	1.541	-126.857	49.457	616.315
371379	25.0	221	4.4646464646464645	1711311476.419	103.9	22956.5	25.9	72.9	16111.0	644.44	2.32	-126.534	53.396	615.53
371382	24.684	78	1.5959301326340702	1711311540.4190004	453.9	35400.9	31.0	318.5	24844.6	1006.506	3.623	-126.091	57.332	614.759
371385	25.0	48	0.9696969696969697	1711311604.4190001	1065.7	51153.4	37.5	747.9	35899.7	1435.988	5.17	-125.475	61.264	614.008
371390	25.0	22	0.4444444444444444	1711311732.4189992	731.6	16095.0	37.3	513.4	11295.6	451.824	1.627	-123.345	69.103	612.586
371393	25.0	50	1.0101010101010102	1711311796.4190001	975.5	48775.8	38.0	684.6	34231.1	1369.244	4.929	-121.413	72.998	611.928
371396	25.0	43	0.8686868686868687	1711311860.42	1175.2	50531.9	41.4	824.7	35463.6	1418.544	5.107	-118.232	76.856	611.308
371399	18.284	34	0.9391663296716896	1711311924.4190001	554.1	18840.1	31.7	388.9	13222.1	723.151	2.603	-112.286	80.632	610.737
371402	25.0	33	0.6666666666666666	1711311988.42	968.9	31972.8	40.6	680.0	22438.7	897.548	3.231	-98.52	84.16	610.216
371405	18.284	24	0.6629409385917808	1711312052.4189994	405.4	9729.7	30.6	284.5	6828.4	373.463	1.344	-57.671	86.573	609.748
371408	18.284	40	1.1049015643196347	1711312116.419	882.1	35285.5	33.5	619.1	24763.6	1354.386	4.876	-0.57	85.441	609.338
371413	18.025	30	0.8405833648552097	1711312244.4190001	842.7	25280.1	35.7	591.4	17741.7	984.283	3.543	29.238	78.475	608.69
371416	25.0	38	0.7676767676767676	1711312308.4200003	1332.9	50649.7	39.0	935.4	35546.2	1421.848	5.119	33.311	74.64	608.448
371422	25.0	30	0.6060606060606061	1711312436.6220002	1847.1	55412.7	54.2	1296.3	38888.9	1555.556	5.6	37.179	66.829	608.156
371425	25.0	66	1.3333333333333333	1711312501.419	571.4	37714.2	35.3	401.0	26468.0	1058.72	3.811	38.203	62.853	608.091
371428	25.0	103	2.080808080808081	1711312565.4189987	116.8	12028.7	27.0	82.0	8441.8	337.672	1.216	38.909	58.917	608.082
371431	25.0	21	0.42424242424242425	1711312629.419	205.9	4324.7	25.4	144.5	3035.1	121.404	0.437	39.415	54.975	608.13
371434	25.0	15	0.30303030303030304	1711312693.419	246.6	3698.4	28.8	173.0	2595.6	103.824	0.374	39.784	51.028	608.223
371437	25.0	11	0.2222222222222222	1711312757.42	272.3	2995.8	22.3	191.1	2102.5	84.1	0.303	40.051	47.078	608.363
371440	25.0	12	0.24242424242424243	1711312821.419	311.5	3738.2	24.8	218.6	2623.5	104.94	0.378	40.246	43.126	608.545
371443	25.0	8	0.16161616161616163	1711312885.419	171.1	1369.0	29.8	120.1	960.8	38.432	0.138	40.383	39.173	608.764
371446	25.0	5	0.10101010101010101	1711312949.419	4577.0	22885.1	30.5	3212.2	16060.9	642.436	2.313	40.478	35.218	609.016
371449	25.0	6	0.12121212121212122	1711313013.419	371.2	2227.1	38.4	260.5	1563.0	62.52	0.225	40.539	31.261	609.296
371452	25.0	6	0.12121212121212122	1711313077.419	531.7	3190.0	28.3	373.1	2238.8	89.552	0.322	40.573	27.304	609.608
371455	25.0	6	0.12121212121212122	1711313141.52	71.6	429.6	22.4	50.2	301.5	12.06	0.043	40.587	23.341	609.935
371458	25.0	3	0.06060606060606061	1711313205.5190003	111.8	335.3	17.3	78.4	235.3	9.412	0.034	40.584	19.383	610.284
371461	25.0	2	0.04040404040404041	1711313269.42	255.3	510.6	20.0	179.2	358.3	14.332	0.052	40.568	15.431	610.64
371464	25.0	6	0.12121212121212122	1711313333.42	433.7	2602.2	30.7	304.4	1826.2	73.048	0.263	40.544	11.473	611.007
371467	25.0	7	0.1414141414141414	1711313397.4199998	257.7	1804.1	19.3	180.9	1266.1	50.644	0.182	40.512	7.515	611.385
371470	25.0	2	0.04040404040404041	1711313461.42	199.0	398.0	26.1	139.6	279.3	11.172	0.04	40.476	3.557	611.764
371473	25.0	6	0.12121212121212122	1711313525.42	158.8	952.8	30.6	111.4	668.7	26.748	0.096	40.438	-0.4	612.146
371476	25.0	3	0.06060606060606061	1711313589.42	214.8	644.5	16.6	150.8	452.3	18.092	0.065	40.4	-4.357	612.525
371479	25.0	5	0.10101010101010101	1711313653.42	534.5	2672.6	45.8	375.1	1875.6	75.024	0.27	40.365	-8.314	612.897
371482	25.0	7	0.1414141414141414	1711313717.419	263.4	1843.6	24.5	184.8	1293.8	51.752	0.186	40.334	-12.269	613.275
371488	25.0	6	0.12121212121212122	1711313845.42	278.4	1670.2	22.2	195.4	1172.2	46.888	0.169	40.297	-20.178	614.014
371494	25.0	12	0.24242424242424243	1711313973.419	1625.8	19509.4	31.1	1141.0	13691.8	547.672	1.972	40.314	-28.083	614.733
371497	25.0	16	0.32323232323232326	1711314037.419	328.7	5259.8	23.8	230.7	3691.4	147.656	0.532	40.353	-32.034	615.093
371500	25.0	12	0.24242424242424243	1711314101.419	187.5	2250.1	21.7	131.6	1579.1	63.164	0.227	40.419	-35.983	615.452
371503	25.0	25	0.5050505050505051	1711314165.419	323.9	8097.2	32.5	227.3	5682.7	227.308	0.818	40.52	-39.93	615.803
371506	25.0	36	0.7272727272727273	1711314229.419	133.8	4817.8	26.8	93.9	3381.2	135.248	0.487	40.666	-43.875	616.156
371509	25.0	80	1.6161616161616161	1711314293.4199998	123.2	9855.6	21.9	86.5	6916.7	276.668	0.996	40.871	-47.818	616.512
371512	25.0	249	5.03030303030303	1711314357.419	63.1	15723.8	24.6	44.3	11035.1	441.404	1.589	41.154	-51.758	616.867
371515	25.0	146	2.9494949494949494	1711314421.4199998	336.4	49110.7	29.5	236.1	34466.2	1378.648	4.963	41.542	-55.693	617.232
371518	17.655	22	0.629346423738947	1711314485.419	1081.1	23783.2	45.3	758.7	16691.2	945.409	3.403	42.078	-59.624	617.602
371521	25.0	43	0.8686868686868687	1711314549.419	1715.0	73743.2	51.0	1203.6	51753.4	2070.136	7.452	42.825	-63.548	617.978
371524	25.0	33	0.6666666666666666	1711314613.419	1333.1	43992.3	47.3	935.6	30874.0	1234.96	4.446	43.897	-67.462	618.363
371527	25.0	53	1.0707070707070707	1711314677.419	855.1	45321.4	40.4	600.1	31806.8	1272.272	4.58	45.498	-71.359	618.751
371530	25.0	15	0.30303030303030304	1711314741.4199998	1022.8	15341.6	41.2	717.8	10766.8	430.672	1.55	48.034	-75.229	619.153
371533	25.0	34	0.6868686868686869	1711314805.419	1182.0	40188.5	44.2	829.5	28204.5	1128.18	4.061	52.497	-79.04	619.557
371536	1.0	1	0.5050505050505051	1711314869.419	34.6	34.6	34.6	24.3	24.3	24.3	0.087	61.755	-82.703	619.972
371539	25.0	34	0.6868686868686869	1711314933.419	948.2	32238.4	39.5	665.4	22625.1	905.004	3.258	87.012	-85.811	620.388
371542	25.0	39	0.7878787878787878	1711314997.4199998	884.8	34506.6	40.4	620.9	24216.9	968.676	3.487	146.96	-86.388	620.813
371545	25.0	26	0.5252525252525253	1711315061.419	723.4	18807.8	36.3	507.7	13199.4	527.976	1.901	-156.852	-83.71	621.238
371548	25.0	26	0.5252525252525253	1711315125.4199998	348.1	9051.0	30.3	244.3	6352.0	254.08	0.915	-165.775	-80.136	621.666
371551	25.0	35	0.7070707070707071	1711315189.419	503.6	17624.5	30.8	353.4	12369.0	494.76	1.781	-160.372	-76.356	622.099
371554	20.859	37	0.8958659900699307	1711315253.419	815.6	30178.4	43.8	572.4	21179.4	1015.36	3.655	-157.415	-72.503	622.517
371557	25.0	30	0.6060606060606061	1711315317.419	1852.1	55562.3	44.6	1299.8	38993.9	1559.756	5.615	-155.599	-68.616	622.931
371560	16.098	33	1.0353252992090116	1711315381.419	1208.3	39874.3	40.0	848.0	27984.0	1738.353	6.258	-154.399	-64.712	623.331
371563	25.0	90	1.8181818181818181	1711315445.4190001	207.9	18707.4	27.2	145.9	13129.0	525.16	1.891	-153.572	-60.797	623.718
371566	25.0	279	5.636363636363637	1711315509.419	76.1	21239.8	25.0	53.4	14906.2	596.248	2.146	-152.983	-56.875	624.083
371569	25.0	171	3.4545454545454546	1711315573.4190001	75.9	12985.4	26.6	53.3	9113.2	364.528	1.312	-152.557	-52.949	624.415
371572	23.54	50	1.0727495859186598	1711315637.419	461.5	23073.4	29.1	323.9	16193.0	687.893	2.476	-152.247	-49.019	624.727
371575	25.0	41	0.8282828282828283	1711315701.419	123.5	5064.7	25.6	86.7	3554.4	142.176	0.512	-152.022	-45.087	625.001
371578	25.0	19	0.3838383838383838	1711315765.419	187.6	3564.6	23.7	131.7	2501.7	100.068	0.36	-151.86	-41.153	625.23
371581	25.0	12	0.24242424242424243	1711315829.419	767.4	9208.9	28.9	538.6	6462.9	258.516	0.931	-151.747	-37.217	625.419
371584	13.333	6	0.2272784092329581	1711315893.419	275.9	1655.4	20.1	193.6	1161.8	87.137	0.314	-151.672	-33.28	625.558
371587	25.0	12	0.24242424242424243	1711315957.419	299.8	3597.7	23.4	210.4	2524.9	100.996	0.364	-151.626	-29.342	625.653
371590	25.0	12	0.24242424242424243	1711316021.419	215.8	2589.9	21.0	151.5	1817.6	72.704	0.262	-151.604	-25.402	625.69
371593	25.0	8	0.16161616161616163	1711316085.419	531.4	4251.2	26.6	372.9	2983.5	119.34	0.43	-151.6	-21.463	625.675
371596	25.0	5	0.10101010101010101	1711316149.419	215.4	1076.9	18.4	151.2	755.8	30.232	0.109	-151.61	-17.522	625.6
371599	25.0	9	0.18181818181818182	1711316213.419	318.0	2861.7	20.7	223.2	2008.4	80.336	0.289	-151.631	-13.581	625.463
371602	25.0	6	0.12121212121212122	1711316278.4189994	247.9	1487.1	27.9	174.0	1043.7	41.748	0.15	-151.661	-9.577	625.253
371605	25.0	7	0.1414141414141414	1711316342.4189994	530.7	3715.2	17.3	372.5	2607.3	104.292	0.375	-151.696	-5.635	624.993
371608	25.0	6	0.12121212121212122	1711316406.4189994	270.6	1623.6	24.6	189.9	1139.5	45.58	0.164	-151.734	-1.692	624.67
371611	25.0	15	0.30303030303030304	1711316470.4190004	294.0	4410.3	18.2	206.3	3095.2	123.808	0.446	-151.773	2.251	624.288
371614	25.0	6	0.12121212121212122	1711316534.4189994	378.6	2271.3	38.5	265.7	1594.0	63.76	0.23	-151.811	6.195	623.846
371617	25.0	12	0.24242424242424243	1711316598.4190001	283.0	3396.0	25.9	198.6	2383.3	95.332	0.343	-151.845	10.139	623.353
371620	25.0	6	0.12121212121212122	1711316662.4189994	376.8	2261.1	40.7	264.5	1586.9	63.476	0.229	-151.873	14.083	622.799
371623	25.0	5	0.10101010101010101	1711316726.419	118.0	590.1	20.8	82.8	414.1	16.564	0.06	-151.893	18.028	622.203
371626	25.0	10	0.20202020202020202	1711316790.4200003	298.3	2982.8	19.7	209.3	2093.3	83.732	0.301	-151.902	21.972	621.559
371629	25.0	2	0.04040404040404041	1711316854.419	6.6	13.2	6.6	4.6	9.3	0.372	0.001	-151.895	25.917	620.885
371632	25.0	3	0.06060606060606061	1711316918.519	395.6	1186.7	37.0	277.6	832.8	33.312	0.12	-151.87	29.868	620.167
371640	25.0	25	0.5050505050505051	1711317110.419	150.3	3756.7	27.9	105.5	2636.5	105.46	0.38	-151.62	41.694	617.876
371643	25.0	64	1.292929292929293	1711317174.4189994	148.6	9509.0	27.2	104.3	6673.5	266.94	0.961	-151.45	45.637	617.087
371646	25.0	66	1.3333333333333333	1711317238.4189994	239.0	15776.2	26.2	167.8	11071.8	442.872	1.594	-151.213	49.578	616.297
371649	25.0	103	2.080808080808081	1711317302.4189994	60.6	6242.8	25.3	42.5	4381.2	175.248	0.631	-150.887	53.517	615.521
371652	12.759	187	7.402182337522097	1711317366.4189994	60.2	11250.9	26.7	42.2	7895.9	618.849	2.228	-150.439	57.453	614.739
371655	25.0	147	2.9696969696969697	1711317430.4200003	143.6	21104.6	27.9	100.8	14811.3	592.452	2.133	-149.818	61.385	613.988
371658	25.0	30	0.6060606060606061	1711317494.420999	991.2	29736.0	43.0	695.6	20868.9	834.756	3.005	-148.941	65.31	613.268
371661	25.0	30	0.6060606060606061	1711317558.422001	442.3	13270.0	33.4	310.4	9313.0	372.52	1.341	-147.663	69.223	612.567
371664	25.0	14	0.2828282828282828	1711317622.4200003	870.8	12191.7	49.4	611.2	8556.2	342.248	1.232	-145.709	73.117	611.913
371667	25.0	32	0.6464646464646465	1711317686.421	461.8	14776.2	32.3	324.1	10370.0	414.8	1.493	-142.469	76.974	611.291
