Frame#	acq_t_s	NumEvent	Flux	UnixT	E_mean	SumE	Epx_mean	Dose_clu_pGy	Dose_pGy	DR_pGy_s	DR_uGy_h	Long	Lat	Alt
369644	9.506	116	6.163040036383188	1711268940.4190001	39.1	4539.9	26.0	27.5	3186.1	335.167	1.207	42.019	-55.944	623.866
369677	25.0	1	0.020202020202020204	1711269644.42	121.7	121.7	60.8	85.4	85.4	3.416	0.012	43.244	-11.656	625.132
369680	25.0	6	0.12121212121212122	1711269708.42	23.7	142.4	20.3	16.7	99.9	3.996	0.014	43.214	-7.96	624.922
369683	25.0	3	0.06060606060606061	1711269772.4189994	86.5	259.5	32.1	60.7	182.1	7.284	0.026	43.18	-4.264	624.674
369689	25.0	3	0.06060606060606061	1711269900.4189994	40.8	122.5	22.2	28.7	86.0	3.44	0.012	43.108	3.13	624.017
369722	25.0	2	0.04040404040404041	1711270604.419	36.1	72.2	21.3	25.4	50.7	2.028	0.007	43.544	47.502	616.801
369725	25.0	1	0.020202020202020204	1711270668.419	17.6	17.6	17.6	12.4	12.4	0.496	0.002	43.799	51.196	616.077
369728	25.0	2	0.04040404040404041	1711270732.42	57.6	115.2	23.4	40.4	80.8	3.232	0.012	44.144	54.887	615.372
369731	25.0	11	0.2222222222222222	1711270796.419	41.9	460.5	28.9	29.4	323.2	12.928	0.047	44.608	58.576	614.68
369734	1.0	1	0.5050505050505051	1711270860.419	40.9	40.9	20.4	28.7	28.7	28.7	0.103	45.242	62.26	614.002
369758	25.0	4	0.08080808080808081	1711277868.42	18.6	74.6	14.2	13.1	52.4	2.096	0.008	-173.598	43.432	608.818
369761	1.0	1	0.5050505050505051	1711277932.42	51.2	51.2	17.1	35.9	35.9	35.9	0.129	-173.464	39.725	609.014
369764	25.0	1	0.020202020202020204	1711277996.419	40.8	40.8	40.8	28.6	28.6	1.144	0.004	-173.369	36.018	609.236
369800	25.0	3	0.06060606060606061	1711278764.4189994	78.1	234.2	42.7	54.8	164.4	6.576	0.024	-173.498	-12.208	613.412
369803	25.0	1	0.020202020202020204	1711278828.42	80.4	80.4	40.2	56.4	56.4	2.256	0.008	-173.521	-15.916	613.742
369806	25.0	1	0.020202020202020204	1711278892.419	6.0	6.0	6.0	4.2	4.2	0.168	0.001	-173.535	-19.622	614.068
369809	25.0	1	0.020202020202020204	1711278956.419	76.6	76.6	25.5	53.8	53.8	2.152	0.008	-173.537	-23.329	614.393
369812	25.0	2	0.04040404040404041	1711279020.42	49.2	98.5	24.6	34.6	69.1	2.764	0.01	-173.526	-27.034	614.714
369848	6.893	15	1.0990508596775825	1711279788.4189992	35.4	531.6	26.4	24.9	373.1	54.127	0.195	-166.054	-74.928	618.977
369853	5.722	7	0.6178527674508101	1711279916.4190001	40.7	285.0	28.7	28.6	200.0	34.953	0.126	-154.686	-81.983	619.734
369856	4.23	4	0.4775891300713995	1711279980.42	49.0	195.9	32.5	34.4	137.5	32.506	0.117	-136.632	-85.106	620.12
369889	25.0	14	0.2828282828282828	1711280684.4189994	30.7	429.7	20.8	21.5	301.6	12.064	0.043	-6.081	-49.077	624.518
369892	25.0	41	0.8282828282828283	1711280748.419	34.8	1426.6	23.7	24.4	1001.2	40.048	0.144	-5.867	-45.391	624.775
369895	25.0	40	0.8080808080808081	1711280812.42	37.2	1488.7	25.9	26.1	1044.8	41.792	0.15	-5.71	-41.702	624.995
369898	5.113	18	1.777999039880518	1711280876.4200003	48.5	872.1	32.7	34.0	612.0	119.695	0.431	-5.597	-38.013	625.182
369937	25.0	2	0.04040404040404041	1711281644.419	53.6	107.1	24.4	37.6	75.2	3.008	0.011	-5.676	10.022	623.244
369940	25.0	1	0.020202020202020204	1711281709.419	34.1	34.1	34.1	23.9	23.9	0.956	0.003	-5.703	13.72	622.748
369943	25.0	8	0.16161616161616163	1711281773.419	44.4	355.6	23.2	31.2	249.6	9.984	0.036	-5.723	17.418	622.207
369946	25.0	2	0.04040404040404041	1711281837.419	33.1	66.2	33.1	23.2	46.5	1.86	0.007	-5.734	21.116	621.618
369949	25.0	1	0.020202020202020204	1711281901.419	6.4	6.4	6.4	4.5	4.5	0.18	0.001	-5.731	24.814	621.007
369982	3.29	6	0.9210647508519849	1711282605.42	13.2	79.2	10.4	9.3	55.6	16.9	0.061	-1.698	68.706	612.732
369985	5.207	5	0.4849726378437728	1711282669.421	44.1	220.7	17.9	31.0	154.9	29.748	0.107	0.144	72.603	612.079
369988	3.259	5	0.7748550246248926	1711282733.421	21.3	106.3	18.3	14.9	74.6	22.89	0.082	3.151	76.467	611.456
369994	7.6	6	0.39872408293460926	1711282861.421	36.8	221.0	24.0	25.8	155.1	20.408	0.073	21.102	83.828	610.371
370000	5.674	8	0.7120909482559112	1711282989.421	31.8	254.3	17.8	22.3	178.5	31.459	0.113	117.365	85.709	609.487
370003	6.049	5	0.41746611427550423	1711283053.42	33.0	165.0	23.3	23.2	115.8	19.144	0.069	141.273	82.627	609.143
370027	25.0	3	0.06060606060606061	1711283565.419	41.0	123.0	15.8	28.8	86.3	3.452	0.012	161.589	51.088	608.356
370030	23.855	7	0.14820178307916726	1711283629.419	36.5	255.4	24.6	25.6	179.2	7.512	0.027	161.843	47.385	608.483
370033	25.0	6	0.12121212121212122	1711283693.42	18.3	109.8	15.8	12.8	77.1	3.084	0.011	162.031	43.68	608.646
370036	25.0	3	0.06060606060606061	1711283757.419	42.5	127.4	42.5	29.8	89.4	3.576	0.013	162.168	39.974	608.843
370039	25.0	1	0.020202020202020204	1711283821.419	45.7	45.7	45.7	32.1	32.1	1.284	0.005	162.265	36.266	609.074
370072	25.0	1	0.020202020202020204	1711284525.419	55.4	55.4	18.5	38.9	38.9	1.556	0.006	162.172	-8.252	612.956
370078	25.0	2	0.04040404040404041	1711284653.419	26.3	52.6	26.3	18.4	36.9	1.476	0.005	162.12	-15.669	613.635
370081	25.0	2	0.04040404040404041	1711284717.419	50.5	101.0	39.6	35.4	70.9	2.836	0.01	162.105	-19.376	613.976
370084	25.0	2	0.04040404040404041	1711284781.419	22.3	44.6	22.3	15.6	31.3	1.252	0.005	162.101	-23.082	614.304
370105	25.0	92	1.8585858585858586	1711285229.4190001	40.4	3714.0	28.2	28.3	2606.5	104.26	0.375	162.957	-51.742	616.805
370108	5.744	13	1.1430460594805998	1711285293.419	36.4	473.8	22.4	25.6	332.5	57.886	0.208	163.293	-55.228	617.119
370123	8.523	10	0.592573630236425	1711285614.419	32.5	325.5	23.0	22.8	228.4	26.798	0.096	169.392	-74.688	618.994
370126	9.814	9	0.4631602349148712	1711285678.419	38.0	341.9	26.1	26.7	239.9	24.445	0.088	173.135	-78.275	619.367
370162	25.0	30	0.6060606060606061	1711286382.4190004	28.7	861.2	19.9	20.1	604.4	24.176	0.087	-31.149	-56.689	623.986
370170	6.962	26	1.8861409266465288	1711286574.4190001	32.1	834.2	22.5	22.5	585.4	84.085	0.303	-30.24	-45.637	624.85
370173	1.972	10	2.561108037781466	1711286638.419	33.5	335.2	20.1	23.5	235.2	119.27	0.429	-30.079	-41.949	625.075
370222	19.747	1	0.025576062442421887	1711287342.419	45.3	45.3	22.6	31.8	31.8	1.61	0.006	-29.967	2.378	624.222
370225	25.0	4	0.08080808080808081	1711287406.419	24.4	97.4	13.7	17.1	68.4	2.736	0.01	-30.003	6.076	623.815
370234	25.0	1	0.020202020202020204	1711287598.419	34.4	34.4	17.2	24.1	24.1	0.964	0.003	-30.083	17.169	622.31
370267	25.0	6	0.12121212121212122	1711288302.4189994	35.1	210.5	22.0	24.6	147.7	5.908	0.021	-27.99	61.512	614.029
370273	5.88	29	2.490895348038205	1711288430.4200003	38.8	1125.6	24.3	27.2	790.0	134.354	0.484	-26.001	68.861	612.695
370276	9.617	16	0.840262876240832	1711288494.42	29.1	465.9	19.3	20.4	327.0	34.002	0.122	-24.271	72.514	612.071
370279	5.55	3	0.273000273000273	1711288558.42	27.0	81.0	15.6	18.9	56.8	10.234	0.037	-21.539	76.139	611.492
370317	25.0	3	0.06060606060606061	1711289391.419	23.5	70.5	23.5	16.5	49.5	1.98	0.007	137.207	51.336	608.234
370320	25.0	6	0.12121212121212122	1711289455.419	39.5	237.1	18.9	27.7	166.4	6.656	0.024	137.467	47.633	608.366
370323	25.0	2	0.04040404040404041	1711289519.42	62.2	124.4	31.1	43.6	87.3	3.492	0.013	137.659	43.929	608.519
370356	25.0	2	0.04040404040404041	1711290223.419	12.1	24.2	12.1	8.5	17.0	0.68	0.002	137.882	-0.587	612.1
370359	25.0	2	0.04040404040404041	1711290287.419	9.4	18.8	9.4	6.6	13.2	0.528	0.002	137.846	-4.297	612.449
370365	25.0	4	0.08080808080808081	1711290415.419	59.8	239.4	24.1	42.0	168.0	6.72	0.024	137.784	-11.715	613.132
370368	25.0	2	0.04040404040404041	1711290479.419	53.1	106.2	31.9	37.2	74.5	2.98	0.011	137.76	-15.423	613.47
370401	6.369	15	1.1894736341274261	1711291183.4189992	30.7	460.9	18.8	21.6	323.5	50.793	0.183	139.552	-59.812	617.477
370404	12.675	47	1.872771103540334	1711291247.419	36.6	1719.4	23.1	25.7	1206.7	95.203	0.343	140.256	-63.49	617.823
370410	5.145	16	1.5706138155117748	1711291375.42	31.2	499.8	24.2	21.9	350.8	68.183	0.245	142.672	-70.816	618.555
370445	25.0	24	0.48484848484848486	1711292143.419	40.2	965.0	27.4	28.2	677.2	27.088	0.098	-56.091	-60.609	623.736
370448	25.0	1	0.020202020202020204	1711292207.419	13.7	13.7	13.7	9.6	9.6	0.384	0.001	-55.543	-56.932	624.079
370456	8.474	19	1.132400235539249	1711292399.4189994	43.2	820.5	27.8	30.3	575.8	67.949	0.245	-54.615	-45.881	624.975
370509	25.0	1	0.020202020202020204	1711293232.419	5.8	5.8	5.8	4.1	4.1	0.164	0.001	-54.362	5.828	624.025
370512	25.0	1	0.020202020202020204	1711293296.42	36.4	36.4	12.1	25.5	25.5	1.02	0.004	-54.394	9.526	623.581
370515	25.0	1	0.020202020202020204	1711293360.42	40.6	40.6	20.3	28.5	28.5	1.14	0.004	-54.422	13.223	623.075
370550	9.32	7	0.37932977847140936	1711294128.4190001	45.5	318.6	26.7	31.9	223.6	23.991	0.086	-52.396	61.263	614.212
370553	11.653	7	0.3033856977047572	1711294192.4190001	24.7	172.9	23.2	17.3	121.3	10.409	0.037	-51.593	64.942	613.526
370559	18.619	19	0.5153853373414037	1711294320.419	47.9	910.1	28.1	33.6	638.7	34.304	0.123	-48.772	72.268	612.238
370571	15.278	16	0.5289179264830528	1711294576.42	39.4	630.3	21.9	27.6	442.3	28.95	0.104	11.952	86.502	609.931
370574	11.48	18	0.7918910357934749	1711294640.42	49.1	884.4	25.9	34.5	620.7	54.068	0.195	70.455	85.595	609.508
370577	11.48	19	0.8358849822264457	1711294704.421	34.7	659.1	25.4	24.3	462.6	40.296	0.145	93.402	82.386	609.136
370592	18.513	129	3.519230548885386	1711295024.4190001	36.2	4675.8	25.5	25.4	3281.5	177.254	0.638	111.326	62.673	608.161
370595	14.114	148	5.295980923017908	1711295088.4190001	35.4	5232.7	25.7	24.8	3672.3	260.188	0.937	111.984	58.983	608.149
370598	25.0	23	0.46464646464646464	1711295152.419	33.1	761.1	22.3	23.2	534.1	21.364	0.077	112.466	55.287	608.176
370601	25.0	1	0.020202020202020204	1711295216.419	46.2	46.2	23.1	32.4	32.4	1.296	0.005	112.823	51.588	608.254
370604	25.0	22	0.4444444444444444	1711295280.4190001	42.6	937.5	26.3	29.9	657.9	26.316	0.095	113.088	47.885	608.365
370637	25.0	1	0.020202020202020204	1711295984.419	61.8	61.8	61.8	43.4	43.4	1.736	0.006	113.558	3.376	611.708
370640	25.0	2	0.04040404040404041	1711296048.419	11.7	23.5	11.7	8.2	16.5	0.66	0.002	113.522	-0.334	612.057
370643	25.0	1	0.020202020202020204	1711296112.419	37.7	37.7	37.7	26.5	26.5	1.06	0.004	113.487	-4.044	612.406
370646	25.0	1	0.020202020202020204	1711296176.419	42.7	42.7	42.7	30.0	30.0	1.2	0.004	113.454	-7.753	612.75
370682	20.014	12	0.30281833019916365	1711296944.4190001	35.7	428.8	27.3	25.1	300.9	15.034	0.054	114.649	-55.876	617.109
370688	25.0	5	0.10101010101010101	1711297073.419	32.0	160.2	20.0	22.5	112.4	4.496	0.016	115.843	-63.24	617.823
370691	25.0	21	0.42424242424242425	1711297137.4190004	37.9	796.5	21.6	26.6	559.0	22.36	0.08	116.807	-66.91	618.188
370694	25.0	26	0.5252525252525253	1711297201.4190001	38.5	1001.4	23.5	27.0	702.8	28.112	0.101	118.199	-70.568	618.56
370727	25.0	60	1.2121212121212122	1711297905.4189992	33.0	1979.5	25.6	23.2	1389.2	55.568	0.2	-81.272	-64.53	623.403
370730	25.0	61	1.2323232323232323	1711297969.4189992	33.7	2056.0	25.6	23.7	1442.9	57.716	0.208	-80.5	-60.86	623.777
370733	25.0	37	0.7474747474747475	1711298033.4190001	45.5	1683.4	33.6	31.9	1181.4	47.256	0.17	-79.94	-57.183	624.128
370736	25.0	159	3.212121212121212	1711298097.4189994	34.0	5412.6	24.8	23.9	3798.6	151.944	0.547	-79.526	-53.502	624.456
370739	25.0	252	5.090909090909091	1711298161.419	39.5	9942.9	27.0	27.7	6978.0	279.12	1.005	-79.219	-49.819	624.762
370780	25.0	13	0.26262626262626265	1711298865.42	28.4	369.7	21.3	20.0	259.5	10.38	0.037	-78.613	-5.515	625.194
370785	25.0	5	0.10101010101010101	1711298993.419	42.9	214.5	30.9	30.1	150.5	6.02	0.022	-78.685	1.878	624.546
370788	25.0	2	0.04040404040404041	1711299057.419	53.2	106.3	26.6	37.3	74.6	2.984	0.011	-78.72	5.575	624.142
370791	25.0	2	0.04040404040404041	1711299121.419	121.1	242.2	62.9	85.0	170.0	6.8	0.024	-78.753	9.272	623.684
370824	25.0	47	0.9494949494949495	1711299825.4199998	34.2	1609.2	25.6	24.0	1129.3	45.172	0.163	-77.788	53.633	615.668
370827	18.272	23	0.6357356401139239	1711299889.4200003	27.7	636.1	23.3	19.4	446.4	24.431	0.088	-77.368	57.323	614.937
370830	14.673	18	0.6195671703747762	1711299953.4190001	29.2	526.3	24.4	20.5	369.4	25.175	0.091	-76.799	61.009	614.222
370873	20.288	18	0.4480929165471752	1711300785.4200003	35.7	641.8	21.2	25.0	450.4	22.2	0.08	85.968	66.607	608.211
370879	25.0	264	5.333333333333333	1711300914.4189994	37.3	9847.3	25.1	26.2	6910.9	276.436	0.995	87.581	59.236	608.128
370882	25.0	35	0.7070707070707071	1711300978.419	34.9	1221.2	26.9	24.5	857.0	34.28	0.123	88.073	55.54	608.163
370915	25.0	1	0.020202020202020204	1711301682.419	23.8	23.8	23.7	16.7	16.7	0.668	0.002	89.263	11.052	611.022
370924	25.0	2	0.04040404040404041	1711301874.419	14.0	27.9	14.0	9.8	19.6	0.784	0.003	89.164	-0.08	612.08
370927	25.0	2	0.04040404040404041	1711301938.419	37.3	74.6	37.3	26.2	52.4	2.096	0.008	89.128	-3.789	612.441
370960	14.683	146	5.021955577019256	1711302642.4200006	37.1	5420.9	26.3	26.1	3804.4	259.102	0.933	89.623	-48.238	616.577
370963	10.817	23	1.0738801531072955	1711302706.4189994	43.1	991.2	26.6	30.2	695.6	64.306	0.232	89.895	-51.931	616.91
370969	14.693	19	0.6530973658177088	1711302834.4199998	29.1	553.4	17.8	20.4	388.4	26.434	0.095	90.754	-59.306	617.615
370972	16.64	12	0.3642191142191142	1711302898.4189994	56.5	678.1	30.6	39.7	475.9	28.6	0.103	91.428	-62.985	617.97
370996	25.0	15	0.30303030303030304	1711303372.0220006	57.0	855.6	34.1	40.0	600.5	24.02	0.086	-146.897	-85.654	621.078
371007	25.0	26	0.5252525252525253	1711303602.419	42.3	1099.3	28.8	29.7	771.5	30.86	0.111	-108.463	-72.091	622.707
371010	25.0	134	2.707070707070707	1711303666.4200006	36.4	4872.6	24.2	25.5	3419.6	136.784	0.492	-106.817	-68.446	623.093
371013	10.992	265	12.175981062443944	1711303730.42	37.2	9850.6	25.4	26.1	6913.2	628.93	2.264	-105.699	-64.786	623.479
371016	25.0	217	4.383838383838384	1711303794.419	35.5	7702.2	25.4	24.9	5405.4	216.216	0.778	-104.909	-61.116	623.84
371019	25.0	9	0.18181818181818182	1711303858.419	41.3	371.3	23.0	29.0	260.6	10.424	0.038	-104.336	-57.44	624.182
371052	25.0	3	0.06060606060606061	1711304562.4190001	6.3	18.9	6.3	4.4	13.3	0.532	0.002	-102.911	-13.165	625.597
371057	25.0	2	0.04040404040404041	1711304690.419	9.8	19.6	9.8	6.9	13.8	0.552	0.002	-102.972	-5.774	625.149
371060	25.0	2	0.04040404040404041	1711304755.419	5.3	10.7	5.3	3.8	7.5	0.3	0.001	-103.007	-2.077	624.849
371063	25.0	5	0.10101010101010101	1711304819.419	46.8	234.1	22.2	32.9	164.3	6.572	0.024	-103.043	1.619	624.493
371096	25.0	103	2.080808080808081	1711305523.4189992	33.0	3395.2	22.4	23.1	2382.8	95.312	0.343	-102.705	45.989	617.094
371099	25.0	199	4.02020202020202	1711305587.419	32.9	6548.9	24.2	23.1	4596.1	183.844	0.662	-102.478	49.684	616.344
371102	19.747	65	1.6624440587574227	1711305651.419	36.3	2359.9	28.2	25.5	1656.2	83.871	0.302	-102.173	53.377	615.609
371105	25.0	15	0.30303030303030304	1711305715.5190003	31.7	475.8	20.4	22.3	333.9	13.356	0.048	-101.762	57.067	614.879
371108	13.324	6	0.2274319296234637	1711305779.419	42.8	256.9	26.0	30.0	180.3	13.532	0.049	-101.204	60.753	614.165
371141	21.78	15	0.347830926343323	1711306483.4190004	43.8	656.3	26.8	30.7	460.6	21.148	0.076	58.02	74.175	608.424
371144	25.0	18	0.36363636363636365	1711306547.419	45.0	810.1	27.6	31.6	568.5	22.74	0.082	60.137	70.529	608.259
371149	24.295	27	0.5612827181051095	1711306675.4189994	55.1	1487.0	31.8	38.7	1043.6	42.955	0.155	62.536	62.969	608.073
371152	25.0	242	4.888888888888889	1711306739.4190001	38.1	9224.5	25.0	26.8	6473.8	258.952	0.932	63.25	59.034	608.064
371155	25.0	18	0.36363636363636365	1711306803.419	36.4	656.1	25.5	25.6	460.5	18.42	0.066	63.762	55.092	608.098
371158	25.0	7	0.1414141414141414	1711306867.4189994	41.6	291.2	36.7	29.2	204.4	8.176	0.029	64.133	51.145	608.195
371161	25.0	6	0.12121212121212122	1711306931.419	30.4	182.6	19.6	21.3	128.1	5.124	0.018	64.404	47.196	608.33
371164	25.0	2	0.04040404040404041	1711306995.419	83.3	166.6	46.1	58.4	116.9	4.676	0.017	64.6	43.244	608.507
371167	25.0	8	0.16161616161616163	1711307059.419	45.5	364.4	32.8	32.0	255.7	10.228	0.037	64.74	39.29	608.728
371173	25.0	3	0.06060606060606061	1711307187.419	31.3	94.0	22.4	22.0	66.0	2.64	0.01	64.898	31.379	609.264
371176	25.0	4	0.08080808080808081	1711307251.419	57.1	228.5	31.2	40.1	160.4	6.416	0.023	64.933	27.422	609.572
371179	25.0	1	0.020202020202020204	1711307315.419	47.5	47.5	47.5	33.3	33.3	1.332	0.005	64.947	23.464	609.905
371182	25.0	2	0.04040404040404041	1711307379.419	10.9	21.8	10.9	7.6	15.3	0.612	0.002	64.945	19.506	610.25
371185	25.0	3	0.06060606060606061	1711307443.419	22.9	68.6	17.0	16.0	48.1	1.924	0.007	64.93	15.548	610.614
371188	25.0	1	0.020202020202020204	1711307507.419	14.6	14.6	7.3	10.2	10.2	0.408	0.001	64.905	11.59	610.985
371191	25.0	1	0.020202020202020204	1711307571.419	30.8	30.8	30.8	21.6	21.6	0.864	0.003	64.874	7.632	611.36
371194	25.0	2	0.04040404040404041	1711307635.419	25.4	50.8	25.4	17.8	35.7	1.428	0.005	64.838	3.675	611.743
371203	25.0	1	0.020202020202020204	1711307827.419	6.0	6.0	6.0	4.2	4.2	0.168	0.001	64.728	-8.196	612.9
371206	25.0	4	0.08080808080808081	1711307891.419	41.0	163.8	26.2	28.8	115.0	4.6	0.017	64.697	-12.152	613.286
371209	25.0	2	0.04040404040404041	1711307955.419	28.5	57.0	14.2	20.0	40.0	1.6	0.006	64.673	-16.107	613.663
371218	25.0	5	0.10101010101010101	1711308147.419	56.0	279.9	20.2	39.3	196.4	7.856	0.028	64.676	-27.966	614.774
371224	25.0	7	0.1414141414141414	1711308275.4189994	77.4	541.6	34.9	54.3	380.1	15.204	0.055	64.779	-35.865	615.5
371230	25.0	49	0.98989898989899	1711308367.119	34.1	1670.2	24.8	23.9	1172.2	46.888	0.169	64.936	-41.52	616.012
371233	25.0	80	1.6161616161616161	1711308403.4190001	36.1	2888.4	25.1	25.3	2027.1	81.084	0.292	65.024	-43.758	616.221
371236	25.0	49	0.98989898989899	1711308467.419	35.8	1754.9	24.5	25.1	1231.6	49.264	0.177	65.227	-47.7	616.579
371239	25.0	10	0.20202020202020202	1711308531.4190001	44.0	440.0	42.0	30.9	308.8	12.352	0.044	65.508	-51.64	616.944
371242	23.172	9	0.19616151154214334	1711308596.419	67.4	606.3	33.4	47.3	425.5	18.363	0.066	65.9	-55.637	617.312
371245	25.0	11	0.2222222222222222	1711308660.419	45.6	501.6	31.2	32.0	352.0	14.08	0.051	66.432	-59.568	617.687
371248	25.0	21	0.42424242424242425	1711308724.4189994	34.6	726.9	28.6	24.3	510.1	20.404	0.073	67.177	-63.492	618.069
371251	25.0	22	0.4444444444444444	1711308788.4200003	29.1	639.9	17.9	20.4	449.1	17.964	0.065	68.244	-67.406	618.452
371254	25.0	1	0.020202020202020204	1711308852.42	9.3	9.3	9.3	6.5	6.5	0.26	0.001	69.832	-71.304	618.853
371257	25.0	16	0.32323232323232326	1711308916.42	37.9	605.9	23.8	26.6	425.2	17.008	0.061	72.358	-75.173	619.248
371260	25.0	18	0.36363636363636365	1711308980.4200003	44.4	798.6	31.1	31.1	560.5	22.42	0.081	76.773	-78.985	619.662
371263	25.0	16	0.32323232323232326	1711309044.42	31.3	501.3	21.7	22.0	351.8	14.072	0.051	85.927	-82.652	620.074
371266	17.4	8	0.2322071287588529	1711309108.419	21.2	169.5	17.8	14.9	119.0	6.839	0.025	110.833	-85.772	620.498
371269	25.0	15	0.30303030303030304	1711309172.4189992	32.4	486.0	22.5	22.7	341.1	13.644	0.049	170.595	-86.418	620.923
371272	25.0	8	0.16161616161616163	1711309236.419	44.6	357.0	32.6	31.3	250.5	10.02	0.036	-153.738	-83.756	621.353
371275	25.0	4	0.08080808080808081	1711309300.42	40.5	162.1	25.3	28.4	113.8	4.552	0.016	-141.524	-80.189	621.774
371278	25.0	8	0.16161616161616163	1711309364.42	52.4	419.5	29.0	36.8	294.4	11.776	0.042	-136.071	-76.411	622.209
371284	25.0	67	1.3535353535353536	1711309492.42	37.1	2484.6	24.4	26.0	1743.7	69.748	0.251	-131.261	-68.673	623.035
371287	25.0	225	4.545454545454546	1711309556.4200003	33.4	7508.2	22.1	23.4	5269.3	210.772	0.759	-130.056	-64.769	623.438
371293	25.0	7	0.1414141414141414	1711309635.619	58.3	408.4	45.9	40.9	286.6	11.464	0.041	-129.064	-59.924	623.91
371298	8.661	9	0.5248186751477365	1711309748.419	32.6	293.0	21.2	22.8	205.6	23.739	0.085	-128.203	-53.007	624.516
