DetectorID	EventID	X	Y	E	EpixMean	LET
0	0	57.3487	12.8212	2132.63	66.6448	3.44446
0	0	215.821	251.351	2264.17	73.0376	3.75792
0	1	243.588	115.346	2110.59	75.3782	3.65691
0	1	26.7548	132.054	2014.26	71.9379	3.38531
0	1	246.098	222.414	2028.53	78.0206	3.53841
0	2	151.228	245.299	2059.42	73.5506	3.57509
0	3	173.397	2.2174	1322.18	66.1091	2.47844
0	3	123.974	49.5833	2088.79	77.3626	3.67721
0	4	237.996	140.049	1909.04	73.4246	3.19751
0	5	28.3142	161.53	2051.01	73.2505	3.48503
0	6	219.711	121.682	2017.97	69.5851	3.42853
0	7	142.28	32.0612	2257	66.3824	3.75338
0	8	204.559	2.00121	1413.48	74.3939	2.64313
0	8	79.5	49.5	4.22	4.22208	0.00844416
0	8	162.201	109.837	2105.32	70.1772	3.54527
0	8	69.9224	212.623	1909.17	73.4295	3.31196
0	9	147.995	8.12563	1847.27	71.0489	3.08773
0	9	168.273	16.6208	2264.39	75.4796	3.8559
0	9	211.923	56.7584	2110.92	75.39	3.54153
0	10	179.897	185.451	1865.27	71.7412	3.27812
0	11	154.022	122.185	147.31	18.4141	0.282869
0	11	216.005	160.099	2143.01	76.5359	3.60436
0	12	137.086	177.018	2040.05	78.4635	3.46645
0	12	49.4394	254.289	1972.82	68.0283	3.44364
0	13	17.1202	168.847	1963.58	75.5221	3.32853
0	14	38.5652	32.9134	2164.5	69.8225	3.64327
0	14	129.738	125.491	2253.71	77.7141	3.91625
0	15	172.14	86.3441	2359.83	69.4069	3.91313
0	16	125.05	22.7172	1912.27	79.6778	3.35542
0	16	245.308	181.169	1845.22	65.9007	3.03545
0	16	97.688	227.315	1941.31	69.3327	3.36606
0	17	254.923	40.1733	1334.16	83.385	2.42606
0	17	57.3872	110.566	2178.69	75.1274	3.80159
0	17	60.0994	224.895	2014.5	71.9466	3.33772
0	17	178.745	246.794	2325.21	72.6627	3.86092
0	18	200.947	155.792	2200.04	73.3348	3.70662
0	18	83.1037	212.292	1937.47	71.7581	3.38279
0	18	30.5195	244.043	2049.34	64.042	3.32786
0	19	148.425	166.657	2113.46	68.176	3.5004
0	20	138.279	57.968	2071.74	71.4395	3.48776
0	21	85.8597	35.2868	195.02	13.001	0.295846
0	21	123.879	47.5097	2028.32	69.942	3.52562
0	21	10.0046	103.599	2065	82.5999	3.59325
0	21	32.8638	106.182	2129.22	70.9741	3.58235
0	21	6.15096	177.688	1952.14	75.0823	3.43825
0	22	49.1696	15.912	1855.73	80.6841	3.13986
0	22	187.249	126.201	2079.32	69.3105	3.43495
0	23	43.0169	156.607	2197.05	75.7604	3.82224
0	23	208.075	158.999	2112.34	81.2437	3.61435
0	23	198.5	204.37	34.98	17.4889	0.0695363
0	24	109.298	74.842	2170.09	67.8153	3.51821
0	25	178.763	29.8589	2239.58	69.9867	3.70995
0	25	65.4946	119.786	2349.1	75.7775	3.8904
0	26	222.76	240.951	2071.96	71.4471	3.42074
0	27	33.9763	84.2667	1931.54	77.2615	3.33913
0	28	101.244	84.8219	1932.5	71.574	3.28911
0	29	235.667	254.835	1638.42	96.3777	3.04131
0	30	241.506	231.42	1863.93	69.0345	3.16586
0	31	150.582	50.6533	1913.13	73.5819	3.30218
0	32	11.099	156.359	2078.01	71.6554	3.59683
0	32	11.5	161.774	34.35	17.1735	0.068282
0	33	38.095	30.4902	2087.59	77.3183	3.68188
0	34	19.2927	7.66491	2033.86	75.3283	3.52383
0	34	149.873	12.6808	2118.82	73.0627	3.68371
0	34	226.458	120.047	2042.71	68.0903	3.37576
0	34	218.272	132.781	1994.46	68.7745	3.28839
0	34	184.47	217.054	2309.07	69.9719	3.7621
0	35	117.799	170.198	1940.1	66.8999	3.25531
0	36	86.103	67.0201	2096.67	69.889	3.52727
0	37	98.8112	167.593	2096.71	72.3004	3.63929
0	38	68.3559	67.2543	2053.33	73.3332	3.57108
0	39	76.7571	9.51216	1842.4	68.237	3.18583
0	39	231.184	110.892	2228.75	71.8951	3.6836
0	39	104.563	117.094	1995.15	66.5051	3.3566
0	40	80.5628	73.7002	1984.99	70.8926	3.44282
0	41	165.802	5.00914	2002.68	74.1732	3.35887
0	41	222.824	128.025	2121.64	70.7212	3.50635
0	41	73.244	167.544	1837.67	73.5069	3.22841
