DetectorID	EventID	X	Y	E	EpixMean	LET
0	0	158.238	22.5322	578.64	41.3315	1.05299
0	0	83.5	24.946	20.51	10.2554	0.0407756
0	0	120.953	58.6999	828.55	48.738	1.50929
0	0	112.553	85.585	477.49	36.7297	0.860237
0	0	130.149	88.9887	380.81	42.3117	0.685871
0	0	87.9469	93.4088	392.76	39.2759	0.701517
0	0	137.111	111.858	355.9	39.5441	0.643031
0	0	114.475	117.658	563.56	40.2546	0.970973
0	0	124.026	123.247	616.76	41.1174	1.13375
0	0	107.82	126.965	361.63	36.1628	0.647237
0	0	134.274	129.675	444.51	44.4513	0.798482
0	0	129.365	133.834	404.26	36.7509	0.726046
0	0	53.0944	135.933	381.95	42.4393	0.690037
0	0	137.926	142.368	540.45	45.0377	0.97055
0	0	168.956	144.44	569.74	51.7946	1.04024
0	0	141.477	153.784	485.09	44.0993	0.871076
0	0	158.037	161.784	384.62	42.7359	0.69604
0	0	117.616	162.543	409.96	37.2694	0.735487
0	0	45.6991	167.275	390.83	35.5301	0.701234
0	0	191.18	178.132	572.41	38.1609	0.996302
0	0	115.148	178.728	520.26	40.0203	0.941272
0	0	157.453	220.626	401.45	40.1452	0.721568
0	1	126.518	55.7325	657.71	43.8475	1.12092
0	1	152.52	62.302	402.85	33.5708	0.691455
0	1	137.481	76.8334	420.16	38.1963	0.753941
0	1	153.718	106.749	434.39	39.4899	0.778498
0	1	126.925	107.317	347.7	43.4625	0.644601
0	1	156.7	113.628	431.18	39.1984	0.776364
0	1	126.709	132.482	469.52	39.1268	0.844421
0	1	160.877	142.19	489.71	44.5194	0.877911
0	1	137.974	143.799	395.42	39.5416	0.70729
0	1	133.754	146.49	478.3	43.4816	0.861631
0	1	12.595	163.774	399.39	39.9391	0.715546
0	1	127.308	167.284	799.8	49.9876	1.47541
0	1	136.187	171.427	428.36	38.9414	0.754161
0	1	108.638	175.421	780.55	43.364	1.18197
0	1	159.089	185.336	387.46	48.4323	0.726874
0	1	99.9473	222.266	510.84	36.4884	0.889422
0	2	110.457	31.3631	419	38.0908	0.780945
0	2	207.26	35.2345	480.25	40.0206	0.860933
0	2	186.264	36.2732	390.21	39.0208	0.697476
0	2	186.212	64.7416	316.27	31.6273	0.566701
0	2	120.052	74.0681	466.73	46.6732	0.849754
0	2	151.955	84.595	1221.07	37.0021	1.48898
0	2	128.553	104.362	370.63	37.0627	0.663999
0	2	152.263	113.468	388.09	38.8092	0.695603
0	2	136.325	151.029	408.78	37.1617	0.733314
0	2	184.405	164.267	510.7	39.2845	0.947849
0	2	205.717	172.714	783.75	46.1032	1.417
0	2	155.168	182.016	422.79	42.2786	0.757723
0	2	31.483	183.544	396.82	36.0747	0.71158
0	2	115.104	206.093	478.74	53.1932	0.88963
0	2	207.628	237.78	516.76	46.9777	0.92913
0	2	103.444	245.22	416.27	37.8427	0.748718
0	3	166.094	15.5496	452.61	45.2611	0.81796
0	3	105.925	36.8705	511.5	42.6254	0.8841
0	3	129.857	70.66	411.44	34.287	0.736637
0	3	167.988	74.2869	416.22	37.8385	0.721014
0	3	119.651	94.4409	459.56	41.7777	0.82263
0	3	118.5	104.257	22.55	11.2743	0.0448269
0	3	148.954	131.392	422.36	38.3967	0.732421
0	3	169.03	134.835	597.17	45.9362	1.04616
0	3	116.708	147.567	470.41	42.7647	0.842503
0	3	152.631	151.488	414.44	41.4437	0.772799
0	3	109.552	154.183	383.18	34.8344	0.687162
0	3	40.7776	154.844	597.38	49.7814	1.0779
0	3	87.9845	173.791	399.34	39.9342	0.723408
0	3	58.0286	176.572	455.5	41.4087	0.814287
0	3	86.5179	228.034	432.85	39.3496	0.777563
0	3	11.1999	235.865	383.09	38.3086	0.685775
0	4	170.664	86.1555	371.43	37.1427	0.664596
0	4	151.802	87.9655	429.4	42.9402	0.768803
0	4	109.704	103.395	473.91	43.083	0.850373
0	4	193.036	106.851	388.61	38.8615	0.704411
0	4	100.352	124.469	427.43	35.6188	0.76739
0	4	187.379	125.535	347.81	34.7811	0.624169
