DetectorID	EventID	X	Y	E	EpixMean	LET
0	0	218.848	30.067	655.45	26.2179	0.68018
0	0	190.65	72.9135	688.46	27.5385	0.736965
0	0	157.244	95.2106	841.93	31.1824	0.870002
0	0	189.743	110.783	818.21	31.4697	0.853199
0	0	143.244	119.104	722.35	27.7828	0.750109
0	0	160.271	145.959	774.01	28.6671	0.845229
0	0	130.354	198.106	718.11	29.9215	0.779726
0	0	62.4711	202.507	765.62	28.3563	0.783059
0	0	69.0804	202.852	660.96	25.4214	0.686376
0	0	206.206	217.64	757.47	29.1334	0.78682
0	0	172.125	219.862	824.88	31.7263	0.86133
0	0	47.7439	250.71	865.45	36.0603	0.973776
0	0	172.851	250.409	881.14	31.4691	1.01742
0	0	6.10837	252.056	468.17	36.0128	0.712816
0	1	190.782	11.1262	686.5	28.6043	0.734421
0	1	212.026	11.7107	726.04	29.0414	0.752355
0	1	230.711	38.3356	585.88	26.631	0.624638
0	1	164.932	64.1852	728.03	29.1213	0.755604
0	1	151.872	89.7373	609.35	27.6977	0.662169
0	1	225.448	113.097	800.6	28.593	0.819714
0	1	123.856	113.923	766.41	31.9339	0.836267
0	1	194.36	127.212	1574.68	28.6306	0.962149
0	1	95.0717	129.652	675.51	28.1464	0.72161
0	1	132.906	142.72	643.69	26.8206	0.687442
0	1	63.2727	144.869	701.79	25.9924	0.727551
0	1	125.247	147.685	805.98	33.5826	0.877079
0	1	83.3811	160.444	711.57	28.4626	0.76154
0	1	99.1343	165.652	830.89	28.6513	0.934962
0	1	123.206	184.774	5110.22	43.3069	3.81659
0	1	51.4755	189.063	764.85	29.4174	0.782222
0	1	121.922	202.167	898.12	33.2635	0.969085
0	1	238.442	201.82	4669.54	59.1081	6.44042
0	1	176.221	207.8	694.4	30.1915	0.721034
0	1	66.1917	214.888	899.15	34.5827	0.98721
0	1	33.3939	218.411	887.11	34.1196	0.967494
0	1	54.1482	238.35	341.48	34.1478	0.651207
0	2	151.511	73.8314	788.3	28.1537	0.839965
0	2	194.671	80.6406	789.84	30.3786	0.845206
0	2	125.198	107.651	878.83	31.3868	0.916335
0	2	83.3236	110.188	690.88	26.5725	0.71854
0	2	138.904	109.912	863	34.5199	0.947902
0	2	130.137	148.274	723.73	31.4666	0.78372
0	2	124.154	155.036	259.44	21.6201	0.504468
0	2	206.591	175.67	867.98	29.9304	0.896351
0	2	124.059	176.377	777.25	32.3852	0.803926
0	2	246.015	178.78	477.47	13.263	0.489446
0	2	142.589	205.415	830.74	29.6694	0.864329
0	2	113.568	213.846	794.46	27.3952	0.812263
0	2	137.336	220.669	726.28	31.5776	0.788293
0	2	75.428	228.015	928.07	29.9378	1.03278
0	2	67.578	234.533	798.29	31.9316	0.856012
0	2	132.55	242.129	668.34	23.8694	0.683185
0	3	175.483	5.2374	1204.71	36.5063	1.67361
0	3	139.552	24.6998	800.35	30.7825	0.832921
0	3	121.039	87.046	757.24	29.1246	0.78593
0	3	172.065	105.21	915.25	31.5602	0.904518
0	3	107.673	106.245	824.21	30.5264	0.858279
0	3	166.688	107.801	870.81	33.4927	0.932078
