DetectorID	EventID	X	Y	E	EpixMean	LET
0	0	187.63	93.4492	1917.16	47.929	2.07439
0	0	73.9748	110.145	1947.16	46.3609	2.00949
0	0	153.349	166.072	2007.48	45.6245	2.01389
0	0	97.8975	175.54	1957.4	44.4864	2.02692
0	0	165.486	191.719	2227.03	46.3965	2.31581
0	0	45.029	216.2	1850.58	44.0613	1.91222
0	0	55.8061	245.918	2098.02	48.7911	2.10405
0	1	93.4573	168.967	2050.92	47.6959	2.12148
0	1	50.4751	254.737	236.74	59.1841	0.465437
0	2	99.1346	214.806	1886.35	55.4808	3.24786
0	3	183.184	37.0058	2399.56	51.0544	2.41751
0	3	108.769	76.6217	1757.62	43.9405	1.84022
0	3	115.245	190.8	2130.06	47.3346	2.16179
0	3	131.978	235.345	2034.26	45.2058	2.20831
0	3	204.225	245.379	2086.41	48.5212	2.08778
0	4	159.844	123.599	1720.28	45.2706	1.79885
0	4	20.2837	172.874	1690.28	48.2938	1.85168
0	4	228.828	191.896	2119.05	48.1602	2.09514
0	4	233.5	183.5	8.58	8.57769	0.0171554
0	4	171.753	212.785	2126.3	44.2979	2.10313
0	5	55.7122	83.719	1943.88	45.2065	2.04249
0	5	201.031	97.6367	1988.79	45.1998	2.00206
0	5	214.019	136.258	1974.17	45.9109	2.13493
0	5	211.91	145.944	62.06	15.5148	0.124087
0	5	255.318	209.662	118.48	29.619	0.232936
0	5	152.245	241.764	1966.65	47.9671	2.06255
0	6	83.64	137.992	2049.59	48.7999	2.11482
0	6	0.89695	230.507	642.47	58.4061	1.16374
0	7	184.096	51.3073	1840.92	47.2031	1.92858
0	7	141.286	155.646	1756.1	43.9025	1.84092
0	7	82.7564	189.301	1902.04	47.551	2.05774
0	7	102.42	243.359	1888.94	46.0716	2.07731
0	7	125.506	251.926	1257.19	52.3829	2.00495
0	7	29.534	254.581	492.21	54.6897	0.970997
0	8	203.788	8.50241	2029.81	46.132	2.10591
0	8	113.706	61.8002	1746.01	45.9476	1.7965
0	8	217.505	90.1016	2028.75	49.4818	2.19355
0	8	177.59	166.748	2113.05	51.5378	2.21836
0	8	66.5633	181.067	1838.43	41.7824	1.81227
0	9	150.558	223.164	1937.59	47.2584	2.09262
0	10	181.898	55.927	1992.45	46.336	1.96597
