DetectorID	EventID	X	Y	E	EpixMean	LET
0	0	143.282	0.696897	831.43	83.1429	1.57975
0	0	5.45586	87.9694	1219.08	71.7107	2.3321
0	0	111.743	112.401	1348.37	58.6248	2.52523
0	0	12.4986	118.483	1036.35	49.35	1.97899
0	0	42.4667	216.521	1177.99	56.095	2.25693
0	0	128.79	227.96	1483.94	70.6638	2.78201
0	0	64.5891	255.5	81.56	40.7798	0.162141
0	1	154.531	12.5935	1253.84	59.7067	2.41857
0	1	165.5	14.5	5.03	5.02578	0.0100516
0	1	63.063	28.4717	1407.03	58.6264	2.63324
0	1	10.7763	35.7893	1401.62	73.7695	2.68908
0	1	63.3456	46.1009	1341.75	67.0873	2.56116
0	1	107.369	152.064	1443.09	68.7188	2.69656
0	1	131.896	165.836	1572.21	74.8673	2.95039
0	1	157.9	193.475	1238.02	68.7788	2.38385
0	2	17.4369	13.3379	1185.18	56.4373	2.27437
0	2	240.33	15.9523	1514.94	65.867	2.82123
0	2	228.722	17.6545	1200.34	60.0171	2.29419
0	2	138.372	25.5798	1199.21	57.1053	2.31894
0	2	80.4799	131.471	1179.06	56.1456	2.25646
0	2	74.5183	146.197	1287.02	64.351	2.45589
0	2	62.7898	149.951	1401.3	70.0649	2.7032
0	3	237.021	10.5624	1382.28	69.114	2.62904
0	3	153.479	19.8872	1232.85	72.5204	2.36971
0	3	210.5	23.0031	13.27	6.63631	0.0263861
0	3	143.489	36.8057	1307.65	62.2688	2.51966
0	3	35.3185	43.942	1420.65	67.6502	2.65263
0	3	123.305	64.7811	1449.74	69.0352	2.77655
0	3	172.48	98.1879	1156.57	68.0334	2.22406
0	3	228.088	99.5393	1256.49	66.1309	2.41404
0	3	163.481	149.766	1324.07	63.0509	2.55429
0	3	251.401	165.707	1184.47	62.3405	2.26299
0	3	253.731	186.128	1259.16	78.6973	2.43228
0	3	143.319	187.322	1449.69	63.0301	2.72168
0	3	42.3988	214.426	1182.06	56.2888	2.25791
0	3	30.3108	227.498	1175.95	55.9974	2.27372
0	3	112.884	243.274	1432.99	71.6493	2.76614
0	4	132.5	34.5802	1075.69	51.2232	2.06088
0	4	195.247	101.919	1402.2	73.7999	2.68235
0	4	13.4313	124.192	1258.59	62.9297	2.39894
0	4	116.52	132.34	1315.52	62.6436	2.54326
0	4	47.3983	149.618	1341.14	63.864	2.56462
0	4	156.702	166.292	1319.66	62.8409	2.52677
0	4	39.0453	183.694	1394.65	69.7327	2.63546
0	4	245.178	198.622	1341.79	74.5438	2.57954
0	4	159.659	227.71	1227.89	61.3943	2.34383
0	4	46.3949	255.436	310.98	51.8296	0.614037
0	5	191.578	18.5183	1255.26	59.7742	2.41407
0	5	215.5	22.5	9.78	9.77695	0.0195539
0	5	234.482	29.5886	1152.79	54.8946	2.21918
0	5	161.086	39.4681	1334.29	63.5377	2.48494
0	5	14.746	44.0725	1486.05	67.5476	2.78133
0	5	160.648	49.6358	1262.85	60.1356	2.41449
0	5	59.4509	124.501	1159.08	55.1942	2.21388
0	5	33.7456	180.178	1337	70.3683	2.58504
0	5	72.6975	216.021	1448.6	68.981	2.71285
0	5	150.403	220.172	1296.31	64.8156	2.41989
0	5	41.2519	232.185	1536.76	66.8158	2.96437
0	5	134.563	248.326	1252.05	59.6212	2.42247
0	5	22.6537	249.996	1315.66	65.7828	2.47039
0	6	130.346	21.0824	1442.07	68.67	2.69337
0	6	213.548	102.213	1252.69	65.9313	2.40581
0	6	56.4968	117.759	1277.23	60.8205	2.46351
0	6	167.39	117.438	1135.32	56.7659	2.16606
0	6	154.421	130.152	1287.13	67.7435	2.46415
0	6	121.383	131.918	1274.38	70.799	2.44877
0	6	82.6496	167.56	1222.73	58.2254	2.35815
0	6	179.53	170.522	1183.69	56.366	2.26929
0	6	113.415	187.232	1307.34	65.3671	2.50007
0	6	127.345	189.489	1048.51	58.2508	2.01039
0	6	49.6981	221.02	1443.31	62.7528	2.70016
0	6	159.934	221.337	1398.9	69.945	2.62157
0	6	116.436	227.436	1113.64	53.0304	2.12944
0	7	221.384	8.38243	1247.4	59.4001	2.38363
0	7	71.7829	99.9387	1338.91	78.7592	2.56148
0	7	249.549	105.248	1298.6	64.9302	2.47632
0	7	247.786	120.213	1548.64	77.4319	2.97625
0	7	146.187	139.762	1369.05	68.4526	2.61955
0	7	35.5387	234.479	1044.5	49.738	2.00329
0	8	73.3767	14.562	1011.64	56.2024	1.92531
0	8	98.8336	73.0259	1576.24	75.059	2.95567
0	8	85.8741	110.648	1306.04	68.7391	2.50864
0	8	182.637	184.054	1329.32	66.4662	2.48882
0	8	95.4725	199.76	1369.39	62.2452	2.58665
0	9	202.676	0.828593	1121.17	86.2437	2.14489
0	9	248.653	2.96079	1541.78	64.241	2.88805
0	9	233.603	17.805	1313.4	69.1264	2.51819
0	9	92.5381	32.5028	1141.27	54.3464	2.1797
0	9	19.5	38.9806	9.36	4.68133	0.018613
0	9	226.446	49.9851	1294.23	64.7117	2.41468
0	9	165.636	85.5827	1199.38	57.1133	2.2947
0	9	90.683	92.4847	1167.3	58.3651	2.23622
0	9	144.784	92.4755	1336.27	66.8137	2.54783
0	9	83.2518	131.769	1482.93	74.1465	2.84977
0	9	2.02943	134.717	1413.37	74.388	2.7034
0	9	95.1711	169.806	1499.23	74.9614	2.88458
0	10	2.33595	10.4077	1295.11	64.7556	2.48516
0	10	155.312	137.928	1405.95	73.9973	2.69471
0	10	52.564	142.559	1231.44	58.6399	2.36664
0	10	97.8627	158.83	1496.71	74.8357	2.87217
0	10	129.455	160.648	1241.15	59.1023	2.39383
0	10	35.9883	210.792	1438.15	71.9076	2.71672
0	10	94.7463	215.175	1326.08	69.7939	2.53838
0	10	219.046	235.523	1366.14	65.0544	2.54207
0	10	139.884	236.409	1262.61	70.1448	2.42908
0	11	30.747	66.311	5494.47	79.63	9.13433
0	11	155.479	102.192	1309.11	62.3386	2.52661
0	11	186.682	108.538	1128.98	56.4489	2.15292
0	11	87.5709	184.784	1452.9	66.0407	2.71735
0	11	4.50892	199.495	1171.58	55.7895	2.24912
0	11	213.507	228.99	1486.56	59.4625	2.76658
0	11	225.138	250.606	1345.45	67.2723	2.57118
0	12	30.4738	10.2614	1250.3	62.5152	2.38328
0	12	15.3423	21.5616	1129.09	56.4547	2.1599
0	12	53.8705	25.2014	1437.8	71.8898	2.7574
0	12	187.324	30.513	1220.91	58.1385	2.35562
0	12	70.1927	49.9393	1443.26	75.961	2.76487
0	12	66.9283	71.6322	1248.1	73.4174	2.40198
0	12	175.29	72.4294	1228.99	58.5232	2.35325
0	12	31.3655	106.775	1452.61	66.0276	2.73501
0	12	63.5896	110.474	1131.46	53.8792	2.17225
0	12	115.418	141.392	1176.16	56.0075	2.24786
0	12	89.5101	191.588	1216.61	57.9337	2.35145
0	12	11.4503	234.374	1090.77	51.9416	2.10283
0	12	192.513	250.614	1106.57	52.6939	2.13525
0	13	200.443	47.2084	1270.03	63.5016	2.41967
0	13	219.518	106.626	1146.27	54.5841	2.21404
0	13	66.4502	185.198	1229.51	64.7112	2.37082
0	13	25.5339	201.485	1111.45	52.926	2.12614
