DetectorID	EventID	X	Y	E	EpixMean	LET
0	0	127.309	16.801	714.74	59.5619	1.38837
0	0	72.2052	43.9864	907.38	64.8128	1.78947
0	0	181.31	50.4221	695.48	69.548	1.3635
0	0	127.451	51.7288	787.39	71.5805	1.53307
0	0	177.517	82.8633	672.8	56.0663	1.31313
0	0	21.477	91.4295	749.05	74.9051	1.4679
0	0	34.2501	91.5414	674.95	67.495	1.32054
0	0	166.591	113.398	655.75	65.5754	1.28623
0	0	77.3661	133.514	704.75	70.4753	1.38022
0	0	72.5335	161.329	695.98	69.5985	1.36327
0	0	137.181	215.324	874.91	62.4937	1.704
0	0	143.465	227.527	659.43	73.2695	1.31238
0	1	215.505	24.5551	648.46	64.8464	1.27093
0	1	208.961	54.83	952.1	68.007	1.87049
0	1	133.754	159.527	733.32	73.3316	1.43423
0	1	2.97239	202.28	785.46	56.1044	1.52796
0	1	195.696	244.221	892.02	63.7157	1.74801
0	2	143.535	10.453	617.78	68.6422	1.22829
0	2	162.558	120.399	638.21	63.821	1.25044
0	2	173.6	133.647	734.3	66.7543	1.44038
0	2	89.5297	151.65	888.05	59.2031	1.70183
0	2	1.69803	152.566	723.03	65.7299	1.41856
0	2	176.677	162.985	820.31	58.5933	1.61216
0	2	73.5244	209.55	654.5	72.7226	1.29608
0	3	194.23	48.9335	972.77	69.4835	1.89791
0	3	46.534	75.68	685.54	68.5535	1.34206
0	3	14.4905	109.85	843.25	70.271	1.6521
0	3	203.264	111.067	858.05	61.2894	1.67285
0	3	209.424	130.822	705.85	64.1682	1.37248
0	3	249.22	189.421	816.76	62.8274	1.59686
0	4	6.99642	111.726	869.89	62.135	1.65657
0	4	138.55	118.855	869.72	72.4769	1.70526
0	4	136.268	126.469	918.17	70.6287	1.80225
0	4	46.4963	144.525	587.89	65.3212	1.16569
0	4	214.517	158.684	697.41	69.741	1.36216
0	4	42.4956	164.213	681.4	61.9457	1.32259
0	4	237.683	224.488	737.64	73.764	1.44447
0	4	102.501	229.174	706.3	58.8579	1.38112
0	4	91.6552	230.659	717.8	65.2548	1.40918
0	5	226.607	38.5217	651.84	65.1841	1.27741
0	5	70.4579	46.4797	590.03	65.5586	1.16228
0	5	90.4085	104.499	696.26	69.6259	1.36296
0	5	145.647	149.559	867.17	66.7054	1.65757
0	5	179.391	178.505	659.67	65.9667	1.29153
0	5	178.494	207.565	600.56	66.7286	1.19525
0	6	29.5077	106.66	740.44	74.0442	1.44968
0	6	100.538	116.389	673.61	67.3606	1.32072
0	6	154.227	115.678	766.63	63.8858	1.49454
0	6	115.578	121.002	810.54	67.545	1.58728
0	6	131.674	182.824	755.8	62.9833	1.47273
0	6	165.234	202.519	806.19	67.1828	1.57791
0	7	135.541	86.8755	851.65	70.9706	1.66773
0	7	161.22	137.691	881.93	62.9947	1.73804
0	7	212.521	155.481	648.84	72.0938	1.27756
0	7	253.544	178.575	704.73	78.3035	1.4023
0	7	28.5136	211.26	743.2	61.9337	1.45566
0	7	50.6604	228.122	853.04	60.9312	1.6765
0	7	215.102	234.268	893.28	63.806	1.74298
0	7	155.791	249.479	736.34	61.362	1.44012
0	8	137.721	16.5663	719.81	71.981	1.41025
0	8	103.383	35.5064	653.32	65.3319	1.27732
0	8	145.483	66.5521	653.97	72.6631	1.28723
0	8	110.518	116.272	723.58	65.7797	1.40594
0	8	47.9686	129.61	779.13	64.9278	1.52858
0	8	205.603	130.378	687.91	62.5375	1.34733
0	8	133.802	168.762	997.39	71.2424	1.94238
0	8	222.354	179.875	680.82	61.8927	1.32589
0	8	17.5155	209.507	606.14	67.3485	1.20239
0	8	93.6741	221.47	676.26	67.626	1.32224
0	8	36.8555	251.401	707.55	50.5391	1.38149
0	9	128.335	16.142	763.5	63.6253	1.48994
0	9	198.943	47.6735	868.57	62.0408	1.70698
0	9	30.4969	83.292	725.6	72.5601	1.41933
0	9	238.339	90.7888	755.95	68.723	1.48376
0	9	32.803	92.5	37.54	18.7713	0.0746351
0	9	137.414	126.881	773	64.4165	1.51518
0	9	31.3174	244.483	682.06	62.0054	1.33363
0	10	145.21	109.353	770.64	59.2797	1.51012
0	10	139.486	120.087	705.43	58.7857	1.37707
0	10	67.5429	164.12	898.97	69.1514	1.75463
0	10	133.485	195.532	704.87	64.0793	1.38167
0	10	108.568	230.196	898.15	69.0886	1.75764
0	10	82.2875	239.437	704.51	70.4512	1.37981
0	10	110.362	239.88	747.4	62.283	1.46695
0	10	89.5743	250.167	747.88	57.5294	1.46191
0	10	102.499	250.066	657.16	54.7629	1.28363
0	11	111.18	32.6951	799.56	61.5046	1.55241
0	11	138.016	40.8971	564.09	28.2045	0.812513
0	11	39.3196	39.5471	784.56	71.3233	1.5356
0	11	133.685	73.106	816.27	62.7897	1.59764
0	11	11.5275	137.475	658.6	73.1782	1.29625
0	11	131.548	146.389	775.01	64.5838	1.48314
0	11	148.72	161.144	803.7	57.4069	1.57466
0	11	95.9366	192.459	813.31	67.7756	1.59223
0	11	52.711	234.757	761.84	58.6034	1.4807
0	12	88.5832	2.68347	777.06	70.6419	1.525
0	12	135.35	40.5056	715.19	71.5187	1.40037
0	12	73.6412	183.629	751.28	62.6069	1.46584
0	12	242.745	203.519	719.19	71.9193	1.40715
0	12	248.108	209.482	707.51	58.9589	1.38335
0	12	192.136	223.473	800.04	66.6696	1.56534
0	12	229.518	230.549	651.25	65.1246	1.27671
0	12	84.511	255.006	690.19	57.5159	1.32599
0	13	127.269	142.621	863.04	66.3877	1.69792
0	13	14.8903	183.3	867.1	66.6998	1.68632
0	13	10.5554	187.174	824.83	63.4486	1.61246
0	13	64.6036	209.975	804.55	67.0459	1.57853
