DetectorID	EventID	X	Y	E	EpixMean	LET
0	0	125.621	75.3843	1095.3	60.8501	1.90221
0	0	239.927	77.4565	1133.95	56.6974	1.97015
0	0	89.6388	155.283	1104.55	58.1343	1.92368
0	0	55.8321	155.728	259.56	32.4454	0.489243
0	0	210.091	184.196	1053.73	58.5408	1.88311
0	0	29.5642	216.716	1027.86	57.1032	1.78552
0	0	194.953	234.164	949.91	59.3691	1.71476
0	0	194.954	240.956	1124.61	56.2307	2.01434
0	1	50.1594	18.8805	1070.59	53.5296	1.85724
0	1	182.947	52.6405	1004.02	52.8433	1.73665
0	1	238.715	71.2597	1053.18	61.9516	1.8287
0	1	121.775	187.682	1175.13	58.7566	2.04889
0	1	153.37	244.07	1112.35	55.6174	1.9374
0	2	207.432	22.8847	993.34	62.0836	1.80094
0	2	187.835	83.7952	1095.83	57.6752	1.90332
0	2	69.8186	110.265	1422.39	56.8956	2.44151
0	2	1.63169	114.84	1018.64	59.9202	1.8517
0	2	2.338	173.068	1147.31	60.3849	2.09732
0	3	125.302	19.676	1091.79	57.4626	1.9005
0	3	118.918	98.9867	945.94	55.6433	1.68229
0	3	254.94	150.564	844.81	64.9854	1.58592
0	3	179.998	169.754	1080.65	54.0327	1.87861
0	4	195.323	0.972322	394.09	49.2609	0.774666
0	4	161.343	47.6439	1109.15	55.4573	1.93134
0	4	48.1164	60.7486	1011.49	50.5746	1.75447
0	4	67.5858	89.685	1230.41	64.7587	2.19693
0	4	70.4345	127.379	1120.31	58.9636	1.95252
0	4	1.548	157.293	981.16	54.5091	1.71666
0	4	123.17	246.257	952.46	52.9144	1.64802
0	5	30.5606	0.941363	382.47	54.6386	0.758797
0	5	1.58061	58.2537	1008.7	53.0897	1.75365
0	5	227.734	98.8376	1310.57	65.5283	2.28165
0	5	64.6239	135.986	1072.43	59.5792	1.91472
0	5	23.8423	157.403	1055.82	52.7911	1.83698
0	5	76.2266	190.813	916.98	50.9433	1.63534
0	5	172.337	196.146	1067.92	56.2061	1.85584
0	5	45.2812	207.582	969.49	53.8604	1.75845
0	5	95.6636	207.964	183.95	36.7897	0.356011
0	6	71.2289	94.8461	1047.33	58.185	1.86994
0	6	197.453	119.357	998.75	55.4862	1.73473
0	6	74.487	120.868	1247.59	62.3793	2.17782
0	6	127.898	127.984	1076.65	56.6659	1.92392
0	6	254.861	144.044	855.61	61.1147	1.54571
0	6	8.91916	157.703	1100.12	57.9013	1.9115
0	6	78.4557	177.037	1049.04	52.4522	1.82249
0	6	223.735	190.968	940.48	58.7798	1.70131
0	6	94.2034	194.969	1006.78	55.9325	1.80134
0	6	185.086	207.757	1085.25	60.2918	1.93383
0	6	141.644	210.692	950.38	50.0201	1.6501
0	7	65.6421	76.2927	1313.59	65.6796	2.29322
0	7	70.4635	150.919	1058.31	55.7007	1.85696
0	7	103.565	176.4	990.88	55.049	1.72235
0	7	159.186	191.351	1286.51	64.3253	2.24418
0	7	174.628	217.532	1126.26	59.2769	1.95943
0	7	76.3591	221.986	1018.26	53.5927	1.76652
0	7	117.662	227.821	1023.13	53.8488	1.77642
0	7	116.382	253.331	1090.79	57.4098	1.9514
0	8	155.249	82.8829	1170.83	61.6225	2.0944
0	8	39.1122	95.1392	952.77	56.045	1.66878
0	8	121.576	110.519	1003.97	55.776	1.74438
0	8	115.513	136.784	1081.86	54.0928	1.88123
0	8	215.125	153.74	1127.44	56.3718	1.96445
0	8	144.948	156.255	1039.35	54.7024	1.80063
0	8	106.423	217.74	1152.76	57.6378	2.00832
0	9	42.3483	99.8261	1069.54	53.477	1.82637
0	9	245.878	152.688	988.1	54.8947	1.70962
0	9	42.4244	167.925	6906.3	58.0361	8.62992
0	9	55.3822	181.507	1104.25	58.1183	1.97854
0	9	125.272	183.232	1088.85	54.4425	1.89149
0	9	242.243	204.409	1127.13	56.3566	1.96517
0	9	107.925	221.445	1250.75	62.5375	2.22582
0	9	90.4097	229.593	1098.46	49.9302	1.93962
0	9	141.087	242.212	1062.26	55.9085	1.85278
0	9	244.768	254.184	1011.28	63.2047	1.8678
0	10	198.78	105.236	1219.12	55.4146	2.13734
0	10	83.9126	135.28	1130.35	59.4919	1.99354
0	10	144.055	184.554	971.61	51.1373	1.71145
0	10	106.665	225.206	1051.64	55.3493	1.82885
0	11	180.464	54.6144	1040.29	54.752	1.80543
0	11	230.351	68.603	1021.34	60.0787	1.84985
0	11	210.903	148.923	1137.26	59.8558	2.03526
0	11	2.28735	186.398	1124.84	56.2418	1.96388
0	11	211.008	200.926	845.72	52.8574	1.46771
0	12	135.737	43.7615	1232.48	61.6238	2.14667
0	12	11.3038	103.335	1244.07	62.2033	2.17378
0	12	101.102	155.729	997.11	55.3952	1.78068
0	12	61.2124	157.312	1063.39	53.1696	1.81936
0	12	42.086	175.906	1042.56	52.128	1.81117
0	12	1.74978	223.655	1042.53	47.3877	1.83746
0	12	46.8285	224.7	977.97	54.3319	1.6927
0	13	150.792	59.3243	1085.87	57.1513	1.88615
0	13	232.995	77.1902	1077.08	63.3574	1.951
0	13	41.5312	95.6952	1242.39	59.1615	2.16811
0	13	59.3506	114.51	1297.25	56.402	2.26985
0	13	243.287	230.135	1150.58	57.5292	2.00234
0	13	100.521	252.719	11923.5	107.419	10.3551
0	13	77.2974	253.053	987.89	51.9944	1.76721
0	14	169.542	25.0039	1077.24	51.2973	1.85837
0	14	137.718	43.9167	1133.51	59.6584	1.96941
0	14	247.683	52.5009	964.04	50.7388	1.67327
0	14	99.6922	105.714	934.67	49.1931	1.62291
0	14	246.007	110.755	987.02	51.9486	1.76269
0	14	223.087	122.419	1000.47	55.5818	1.75958
0	14	245.766	130.789	1178.35	58.9173	2.05214
0	14	45.7574	238.336	1006.92	52.9957	1.75153
0	14	119.584	239.264	1111.86	58.519	1.93872
0	15	174.812	59.8423	1110.44	58.4443	1.92738
