DetectorID	EventID	X	Y	E	EpixMean	LET
0	0	89.5694	11.0318	4651.16	48.9595	6.81305
0	0	237.808	16.4139	6263.53	57.9956	8.19744
0	0	163.13	95.9643	4851.9	52.171	7.04175
0	0	46.2662	111.579	985.5	57.9709	1.91095
0	0	239.814	154.351	3162.89	50.2046	5.17361
0	1	121.568	27.169	4636.7	53.9151	6.87138
0	1	92.306	70.8808	6647.37	63.3083	8.65925
0	1	254.903	132.91	2976.78	74.4196	4.64821
0	2	123.864	6.73479	5429.64	54.8448	7.54688
0	2	250.389	39.7895	4507.77	53.6639	6.93071
0	2	201.776	56.0232	2545.11	50.9023	4.44478
0	2	127.907	79.55	1231.06	68.3924	2.38664
0	2	252.021	165.741	3030.77	53.1714	5.02283
0	3	33.5275	70.3631	1224.97	61.2485	2.35499
0	3	89.8581	140.797	1657.37	59.1919	3.12088
0	3	33.2978	163.711	3501.18	51.488	5.72975
0	4	122.41	75.3648	4117.91	52.1254	6.41333
0	4	226.809	142.735	5495.99	57.8525	7.74078
0	5	72.3084	12.3617	8601.93	50.899	8.25354
0	5	204.589	48.1133	3286.22	48.3268	5.32419
0	5	160.685	61.9687	4915.87	51.746	7.17998
0	5	13.784	67.8438	4815.11	52.9133	6.9304
0	5	75.6918	168.025	3093.25	51.5542	5.19891
0	6	72.8819	0.578297	51.86	10.3721	0.100481
0	6	47.5837	47.4602	3527.85	48.9979	5.73802
0	6	58.0014	51.6921	7061.96	63.0532	8.7776
0	6	97.0257	90.0135	1902.58	59.4556	3.51875
0	6	152.573	106.578	1741.54	58.0512	3.18676
0	6	177.19	175.434	2251.35	54.9109	4.05445
0	7	44.8947	2.35086	4085.86	64.855	6.58893
0	7	173.472	1.25769	2031.05	81.242	3.66714
0	7	224.38	7.06307	5593.78	58.2686	7.89937
0	7	255.014	35.6596	2868.02	79.6672	4.67786
0	7	163.745	70.7872	4509.19	50.1021	6.63018
0	7	113.624	77.3167	2773.52	52.3306	4.73494
0	7	11.0194	108.244	1031.61	60.6828	1.97699
0	7	227.752	153.282	2550.13	52.0435	4.44036
0	8	111.229	23.3539	4073.04	50.2844	6.34389
0	8	130.7	26.4046	2764.4	51.1926	4.69176
0	8	6.36642	123.942	4324.9	54.0612	6.5361
0	8	234.775	165.11	5735.84	57.3584	7.91373
0	9	21.0016	27.4651	125.79	41.9304	0.250763
0	9	226.804	69.6823	5225.58	56.7997	7.59045
0	9	155.542	169.06	3076.61	50.4362	5.01619
0	10	201.417	1.27733	2363.7	73.8657	4.13693
0	10	255.433	60.457	614	68.2228	1.14957
0	10	246.684	91.5341	3481.77	51.9668	5.87686
0	11	127.504	53.1329	2728.63	55.6863	4.63276
0	11	40.4427	64.7742	4729.33	52.5481	7.0387
0	11	123.734	112.089	2495.19	51.9831	4.39255
0	12	158.174	72.6435	1680.9	60.0321	3.17727
0	12	25.1938	81.7076	2921.58	50.372	4.94095
0	13	204.121	19.3457	6078.51	62.665	8.34727
0	13	176.174	109.649	1827.75	57.1172	3.3211
0	14	227.305	14.1287	3701.02	51.403	5.86803
0	14	91.4116	74.3057	2108.32	58.5645	3.86716
0	14	213.007	98.6106	5251.2	55.2757	7.54798
0	15	63.171	1.94239	2805.84	57.2621	4.49313
0	15	45.2237	22.3568	510.3	51.0296	1.00588
0	15	149.685	30.2647	2121.64	55.8328	3.79851
0	15	204.652	44.0841	4125.56	50.3117	6.36931
0	15	169.19	44.4179	3803.23	51.395	5.9958
0	15	210.217	68.6882	6616.13	60.6985	8.35707
0	15	212.245	101.996	3877.7	49.7142	6.09274
0	16	252.218	2.29206	3743.8	74.8761	6.41652
0	16	241.145	45.6892	1214.6	60.7299	2.33666
0	16	155.713	63.4498	2033.86	53.5227	3.69437
0	16	164.406	107.472	4976.74	52.3868	7.2825
0	16	148.494	114.747	7472.1	72.5447	9.15345
0	16	235.612	143.976	2926.96	51.3501	5.00963
0	16	80.3107	176.182	1943.06	52.5152	3.49296
0	17	104.055	8.55784	3909.04	50.7668	6.11517
0	17	238.256	18.8041	3086.96	52.3214	5.20562
0	17	148.688	19.4503	1501.37	62.5572	2.84379
0	17	175.76	18.4919	1430.43	62.1926	2.7279
0	17	57.972	41.4452	4688.43	54.5166	7.08701
0	17	53.7488	54.6403	3892.02	51.8936	5.94456
0	17	173.563	136.19	2953.93	51.8234	4.93814
0	18	137.488	25.8075	3358.13	50.8808	5.61211
0	18	170.483	63.2566	3532.17	52.719	5.81318
0	18	174.35	82.8101	1361.32	61.8781	2.5746
0	18	245.342	106.439	3812.21	53.6931	6.01449
0	19	133.555	5.43564	5591.21	56.4769	7.91558
0	19	159.82	8.46199	1983.94	53.62	3.62402
0	19	18.3725	13.5395	2495.51	54.2503	4.38165
0	19	202.382	31.0784	4438.36	53.4743	6.62852
0	19	95.1916	163.928	3254.54	48.5753	5.26087
0	20	218.17	59.8812	3029.33	51.3446	5.0347
0	20	242.924	59.9044	2075.89	59.311	3.80405
0	20	103.348	129.821	985.19	57.9521	1.88834
0	21	83.6606	25.6321	5637.11	53.6868	7.77665
