DetectorID	EventID	X	Y	E	EpixMean	LET
0	5	68.5118	133.448	434.52	48.2797	0.862135
0	5	66.5842	152.739	588.19	58.8193	1.15094
0	5	104.559	153.587	408.19	45.3546	0.806284
0	5	208.574	165.649	476.15	43.2864	0.926484
0	5	112.722	192.518	376.2	47.0249	0.738129
0	5	180.706	200.221	520.24	52.0238	1.01854
0	5	39.979	209.492	406	50.7502	0.788908
0	6	64.465	67.4955	366.81	40.7562	0.727254
0	6	139.503	93.4827	505.58	56.1755	0.9938
0	6	81.8181	151.502	458.92	45.8916	0.894534
0	6	141.52	170.172	489.96	48.9962	0.955272
0	6	204.687	173.509	463.01	51.4454	0.919196
0	6	130.701	181.878	547.84	60.8707	1.07121
0	6	128.465	187.216	483.89	48.3892	0.944711
0	6	137.749	186.565	529.33	52.9329	1.03513
0	6	85.8457	225.167	579.88	57.9883	1.14239
0	7	82.549	63.1667	523.08	52.3076	1.02136
0	7	182.508	97.4858	393.65	43.7391	0.782161
0	7	102.64	111.566	471.64	52.4047	0.929396
0	7	183.387	115.302	465	58.1244	0.914546
0	7	174.726	117.436	475.41	47.5413	0.928711
0	7	251.675	129.592	520.88	57.8758	1.0335
0	7	127.495	153.796	648.22	64.8224	1.2692
0	7	88.561	175.631	581.09	58.109	1.13754
0	7	38.532	185.492	454.08	50.4537	0.894073
0	7	175.234	213.487	505.37	50.5373	0.986066
0	7	32.3504	255.466	202.32	50.58	0.398945
0	8	199.234	29.9851	606.9	46.6845	1.15269
0	8	35.4716	57.502	408.01	45.3347	0.80516
0	8	91.193	65.4321	459.91	51.1007	0.894772
0	8	203.004	120.688	783.25	46.0737	1.33944
0	8	125.544	151.648	532.64	59.1818	1.05324
0	8	14.2931	161.151	484.56	53.8405	0.947999
0	8	105.512	167.372	492.01	54.6678	0.977579
0	8	119.373	168.507	407.83	45.3141	0.809766
0	8	59.1681	172.646	594.48	54.0439	1.14943
0	8	141.503	183.588	403.78	44.8642	0.801852
0	8	156.525	219.679	466.8	51.867	0.927805
0	8	233.072	223.353	592.39	53.8537	1.15314
0	9	138.491	109.513	431.58	47.9537	0.85524
0	9	139.486	116.5	435.49	48.3876	0.854679
0	9	132.486	123.644	435.99	48.4437	0.865698
0	9	238.5	126.5	20.96	20.9614	0.0419229
0	9	213.652	141.747	514.2	51.4204	1.00744
0	9	108.572	152.646	479.41	53.2679	0.947855
0	9	16.5205	155.919	456.34	50.7043	0.885879
0	9	138.559	186.415	519.94	57.7715	1.02567
0	9	62.4948	232.506	379.63	42.181	0.744443
0	10	122.829	87.8328	767.28	54.8055	1.50161
0	10	58.5136	104.71	438.44	48.7152	0.86951
0	10	94.6884	105.351	693.37	57.7808	1.31839
0	10	193.62	110.099	433.28	54.16	0.847863
0	10	198.553	145.527	435.8	48.4226	0.861499
0	10	192.22	161.488	516.45	51.6451	1.00622
0	10	112.503	162.395	455.24	50.5821	0.903075
0	10	220.853	167.661	679.35	52.2579	1.27847
0	10	159.325	180.832	605.3	55.0271	1.17485
0	10	37.556	207.338	407.89	45.3206	0.804283
0	10	20.6254	212.494	374.36	41.596	0.74332
0	10	180.392	216.157	540.22	54.0223	1.05851
0	10	30.5507	222.489	455.73	50.6369	0.904623
0	11	128.5	84.6063	420.69	46.7435	0.834995
0	11	101.347	121.529	1123.67	56.1833	1.87601
0	11	20.2575	160.14	503.1	55.8999	0.984751
0	11	7.53238	168.653	585.6	58.5603	1.14552
0	11	145.798	176.107	471.35	52.372	0.923553
0	11	82.6936	177.49	310.72	44.389	0.615329
0	11	144.674	205.559	440.61	48.9562	0.869821
0	11	141.568	210.724	486.22	48.6221	0.9505
0	11	208.793	237.512	467.69	46.7694	0.911651
0	11	139.503	240.488	488.41	54.2683	0.958825
0	11	237.549	250.093	432.61	54.0756	0.842851
0	12	114.494	77.6162	473.88	52.653	0.941663
0	12	114.406	91.4362	317.18	52.8636	0.628647
0	12	157.184	120.275	415.7	59.3858	0.827178
0	12	214.175	141.217	492.42	61.5529	0.971408
0	12	251.456	166.573	576.44	64.0488	1.14059
0	12	160.691	180.221	742.79	49.5196	1.40906
0	12	176.549	180.75	484.75	48.4754	0.946241
0	12	125.663	193.81	476.96	47.6957	0.933931
0	12	26.2122	195.34	646.54	49.7338	1.21543
0	12	157.779	200.485	531.83	53.1832	1.03866
0	12	166.498	205.451	412.46	45.8289	0.820153
0	12	65.5236	245.414	453.71	50.4126	0.894709
0	12	182.627	255.221	566.36	70.795	1.10712
0	13	174.687	14.1657	505.9	56.2108	0.989586
0	13	118.512	47.5117	425.66	47.2952	0.836735
0	13	137.516	84.8462	543.77	54.3773	1.06131
0	13	252.549	99.0858	620.91	56.4467	1.20365
0	13	27.497	109.552	421.65	46.8496	0.832847
0	13	90.8125	116.767	522.22	58.0242	1.02335
0	13	220.582	145.794	685.68	62.3345	1.3274
0	13	47.9485	158.284	692.04	53.2342	1.34177
0	13	108.63	162.171	302.27	50.3776	0.599725
0	13	143.574	188.47	424.44	47.1597	0.836333
0	13	110.455	246.923	450.59	50.0653	0.875685
0	14	186.934	31.5192	620.57	56.4156	1.20465
0	14	182.623	76.5183	449.44	49.9378	0.892157
0	14	103.482	84.583	437.31	48.5897	0.86885
0	14	130.514	101.502	380.38	42.2647	0.746033
0	14	180.384	105.567	468.08	52.0094	0.929974
0	14	93.4503	167.624	437.36	48.596	0.866618
0	14	138.561	192.483	498.89	55.4326	0.985691
0	14	132.408	240.494	431.63	47.9593	0.857975
0	15	162.485	77.1342	519.22	51.922	1.01241
0	15	146.7	111.738	538.89	59.8766	1.06042
0	15	127.478	123.536	438.36	48.7069	0.870446
0	15	139.33	129.321	462.62	51.4023	0.912243
0	15	137.483	147.422	430.54	47.8378	0.852817
0	15	251.747	155.584	520.35	52.0345	1.01885
0	15	131.406	164.187	538.84	53.8842	1.05488
0	15	197.313	163.796	539.56	53.9564	1.05665
0	15	249.568	175.987	707.57	54.4287	1.3325
0	15	176.527	210.474	429.27	47.6966	0.849726
0	15	170.547	217.505	431.85	47.9836	0.858027
0	15	80.558	239.484	400.08	44.4529	0.792769
0	16	205.529	82.4466	460.56	51.1732	0.914022
0	16	140.15	163.263	889.48	63.534	1.73333
0	16	140.454	173.428	409.37	45.4855	0.805809
0	16	149.61	176.423	429.22	47.6915	0.846624
0	16	65.8063	188.527	502.78	50.2778	0.981133
0	16	60.6152	216.411	430.2	47.7997	0.846207
0	17	189.502	75.0982	384.59	48.0736	0.747016
0	17	115.638	121.258	435.43	54.4282	0.857136
0	17	94.3045	134.583	455.5	50.6115	0.900516
0	17	88.9747	157.373	663.8	60.3452	1.28466
0	17	175.469	211.387	521.32	57.925	1.02934
